Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;gprstext;edge;year;status;dimensions;weight;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;speed;memoryother;build;models;tbench;net5g;cam2features;displayprotection;sar-us;batlife;batstandby1;battalktime1;featuresother;displayother;sar-eu
https://www.gsmarena.com/lenovo_tab_2_a8_50-7090.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-2-a8.jpg;Lenovo Tab 2 A8-50;Released 2015, June;360g, 8.9mm thickness;Android 5.0;8GB/16GB storage, microSDHC;38;0.2%;1,211,528 hits;"8.0""";800x1280 pixels;1 GB RAM;MT8735;4290 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA;LTE (unspecified);Yes;Yes;2015, March. Released 2015, June;Discontinued;210 x 125 x 8.9 mm (8.27 x 4.92 x 0.35 in);360 g (12.70 oz);Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;8.0 inches, 195.8 cm(~74.6% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~184 ppi density);Android 5.0 (Lollipop);Mediatek MT8735 (28 nm) - 4G modelMediatek MT8161 (28 nm) - Wi-Fi model;Quad-core 1.3 GHz Cortex-A53;Mali-T720MP2;microSDHC (dedicated slot);8GB 1GB RAM, 16GB 1GB RAM;5 MP, AF;;Yes;2 MP;;;Wi-Fi 802.11 a/b/g/n, hotspot;4.0, A2DP;To be confirmed;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 4290 mAh, non-removable;Pearl White, Ebony, Midnight Blue, Neon Pink;About 120 EUR;HSPA, LTE Cat4 150/50 Mbps;;;TAB 2 A8-50LC;;;;;;;Up to 696 h;Up to 8 h (multimedia);;;
https://www.gsmarena.com/lenovo_p70-7063.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p70.jpg;Lenovo P70;Released 2015, February;149g, 8.9mm thickness;Android 4.4;16GB storage, microSDHC;234;0.2%;7,494,774 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6752;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 20 - Data only, no voice;;;2015, January. Released 2015, February;Discontinued;142 x 71.8 x 8.9 mm (5.59 x 2.83 x 0.35 in);149 g (5.26 oz);Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~67.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4 (KitKat);Mediatek MT6752 (28 nm);Octa-core 1.7 GHz Cortex-A53;Mali-T760MP2;microSDHC (dedicated slot);16GB 2GB RAM;13 MP, f/2.0, AF;LED flash, HDR, panorama;1080p@30fps;5 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Accelerometer, proximity;Li-Po 4000 mAh, non-removable;Midnight Blue;About 240 EUR;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;;;P70-A;;;;;;;Up to 816 h (2G) / Up to 696 h (3G);Up to 46 h (2G) / Up to 18 h (3G);;;
https://www.gsmarena.com/lenovo_tab_2_a7_30-6956.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-2-a7-30.jpg;Lenovo Tab 2 A7-30;Released 2015, April;269g, 8.9mm thickness;Android 4.4.2, up to 5.0;16GB storage, microSDHC;70;0.3%;3,205,087 hits;"7.0""";600x1024 pixels;1 GB RAM;MT8382M;3450 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;;;;2015, January. Released 2015, April;Discontinued;191 x 105 x 8.9 mm (7.52 x 4.13 x 0.35 in);269 g (9.49 oz);Mini-SIM;;IPS LCD;7.0 inches, 137.9 cm(~68.8% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop);Mediatek MT8382M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC (dedicated slot);16GB 1GB RAM;2 MP;;1080p@30fps;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 3450 mAh, non-removable;Pearl White, Ebony Black, Aqua Blue, Cotton Candy;About 110 EUR;HSPA 21.1/5.76 Mbps;;;TAB 2 A7-30HC, 2 A7-30HC, TAB 2 A7-30GC;;;;;;;Up to 432 h (3G);Up to 8 h (3G);;;
https://www.gsmarena.com/lenovo_tab_2_a7_20-8185.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab2-a7-20.jpg;Lenovo Tab 2 A7-20;Released 2015, January;269g, 9.3mm thickness;Android 4.4, up to 5.0;8GB/16GB storage, microSDHC;5;0.1%;202,397 hits;"7.0""";600x1024 pixels;1 GB RAM;MT8127;3450 mAh Li-Ion;N/A;;;No;No;2015, January. Released 2015, January;Discontinued;189 x 105 x 9.3 mm (7.44 x 4.13 x 0.37 in);269 g (9.49 oz);No;;IPS LCD;7.0 inches, 137.9 cm(~69.5% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 4.4 (KitKat), upgradable to 5.0 (Lollipop);Mediatek MT8127 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-450MP4;microSDHC (dedicated slot);8GB 1GB RAM, 16GB 1GB RAM;2 MP;;Yes;VGA;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 3450 mAh, non-removable;Black;About 100 EUR;;;;;;;;;;;Up to 432 h;Up to 8 h (multimedia);;;
https://www.gsmarena.com/lenovo_tab_2_a7_10-6955.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tab-2-a7-10.jpg;Lenovo Tab 2 A7-10;Released 2015, January;269g, 9.3mm thickness;Android 4.4, up to 5.0;8GB/16GB storage, microSDHC;39;0.2%;1,954,688 hits;"7.0""";600x1024 pixels;1 GB RAM;MT8127;3450 mAh Li-Ion;N/A;;;No;No;2015, January. Released 2015, January;Discontinued;189 x 105 x 9.3 mm (7.44 x 4.13 x 0.37 in);269 g (9.49 oz);No;;IPS LCD;7.0 inches, 137.9 cm(~69.5% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 4.4 (KitKat), upgradable to 5.0 (Lollipop);Mediatek MT8127 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-450MP4;microSDHC (dedicated slot);8GB 1GB RAM, 16GB 1GB RAM;VGA;;Yes;No;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 3450 mAh, non-removable;Black;About 90 EUR;;;;;;;;;;;Up to 432 h;Up to 8 h (multimedia);;;
https://www.gsmarena.com/lenovo_a6000-6938.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a6000.jpg;Lenovo A6000;Released 2015, January 28;128g, 8.2mm thickness;Android 4.4.4;8GB storage, microSDHC;234;0.6%;19,725,965 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 410;2300 mAh Li-Po;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;1, 3, 7, 20, 40;;;2015, January 09. Released 2015, January 28;Discontinued;141 x 70 x 8.2 mm (5.55 x 2.76 x 0.32 in);128 g (4.52 oz);Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~69.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.4 (KitKat);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;microSDHC (dedicated slot);8GB 1GB RAM;8 MP, f/2.0, AF;LED flash;720p@30fps;2 MP;720p;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2300 mAh, removable;Black;About 100 EUR;HSPA, LTE Cat4 150/50 Mbps;eMMC 4.5;Glass front, plastic back, plastic frame;A6000;;;;;;;Up to 264 h (2G) / Up to 264 h (3G);Up to 22 h (2G) / Up to 13 h (3G);;;
https://www.gsmarena.com/lenovo_p90-6920.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-p90.jpg;Lenovo P90;Released 2015, April;156g, 8.5mm thickness;Android 4.4;32GB storage, no card slot;46;N/A;1,759,947 hits;"5.5""";1080x1920 pixels;2 GB RAM;Intel Atom Z3560;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 20;;;2015, January. Released 2015, April;Discontinued;150 x 77.4 x 8.5 mm (5.91 x 3.05 x 0.33 in);156 g (5.50 oz);Micro-SIM;;IPS LCD;5.5 inches, 83.4 cm(~71.8% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 4.4 (KitKat);Intel Atom Z3560;Quad-core 1.83 GHz;PowerVR G6430;No;32GB 2GB RAM;13 MP, AF, OIS;Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;5 MP;;;Wi-Fi 802.11 b/g/n/ac, dual band, hotspot;4.1, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 4000 mAh, non-removable;Pearl White, Lava Red, Onyx Black;About 450 EUR;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;;;;;;;;;;;;;;
https://www.gsmarena.com/lenovo_vibe_x2_pro-6919.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-vibe-x2-pror.jpg;Lenovo Vibe X2 Pro;Released 2015, April;140g, 7mm thickness;Android 4.4, Vibe UI 2;32GB storage, microSDXC;60;N/A;1,655,154 hits;"5.3""";1080x1920 pixels;2 GB RAM;Snapdragon 615;2410 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 20;;;2015, January. Released 2015, April;Discontinued;146.3 x 71 x 7 mm (5.76 x 2.80 x 0.28 in);140 g (4.94 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;5.3 inches, 77.4 cm(~74.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~416 ppi density);Android 4.4 (KitKat), Vibe UI 2;Qualcomm MSM8939 Snapdragon 615 (28 nm);Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Adreno 405;microSDXC (uses shared SIM slot);32GB 2GB RAM;13 MP, AF;LED flash, panorama, HDR;1080p@30fps;13 MP, AF;;;Wi-Fi 802.11 b/g/n/ac, dual band, hotspot;4.0, A2DP, LE;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 2410 mAh, non-removable;Champagne Gold, Rock Pink, Electric Blue;About 330 EUR;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;eMMC 4.5;;;;;;;;;;;Air gestures;;
https://www.gsmarena.com/lenovo_k3-6848.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-lemon-k31.jpg;Lenovo K3;Released 2014, December;128g, 7.9mm thickness;Android 4.4.2;16GB storage, microSDHC;58;0.1%;2,725,953 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 410;2300 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;TD-SCDMA;LTE (unspecified);Yes;Yes;2014, December. Released 2014, December;Discontinued;141 x 70.5 x 7.9 mm (5.55 x 2.78 x 0.31 in);128 g (4.52 oz);Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~69.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.2 (KitKat);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;microSDHC (dedicated slot);16GB 1GB RAM;"8 MP, f/2.2, 28mm (wide), 1/4.0"", 1.12µm, AF";LED flash;Yes;2 MP;;;Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot;4.0, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2300 mAh, removable;Yellow;About 80 EUR;TD-SCDMA, TD-LTE;eMMC 4.5;;;;;;;;;Up to 580 h;Up to 31 h;;;
https://www.gsmarena.com/lenovo_golden_warrior_note_8-6842.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-golden-warrior-note-8.jpg;Lenovo Golden Warrior Note 8;Released 2014, December;170g, 8.7mm thickness;Android 4.4.2;8GB storage, microSDHC;30;N/A;904,051 hits;"6.0""";720x1280 pixels;1 GB RAM;MT6752;3300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA;LTE (unspecified);Yes;Yes;2014, December. Released 2014, December;Discontinued;169.3 x 83.6 x 8.7 mm (6.67 x 3.29 x 0.34 in);170 g (6.00 oz);Dual SIM;;IPS LCD;6.0 inches, 99.2 cm(~70.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~245 ppi density);Android 4.4.2 (KitKat);Mediatek MT6752 (28 nm);Octa-core 1.7 GHz Cortex-A53;Mali-T760;microSDHC (dedicated slot);8GB 1GB RAM;13 MP, AF;LED flash;Yes;5 MP;;;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 3300 mAh, removable;White;About 160 EUR;HSPA;;;A936;;;;;;;;;;;
https://www.gsmarena.com/lenovo_a916-6855.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a916.jpg;Lenovo A916;Released 2014, November;173g, 8.7mm thickness;Android 4.4.2;8GB storage, microSDHC;23;N/A;1,291,430 hits;"5.5""";720x1280 pixels;1 GB RAM;MT6592;2500 mAh Li-Po;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3;;;2014, November. Released 2014, November;Discontinued;149.5 x 76.6 x 8.7 mm (5.89 x 3.02 x 0.34 in);173 g (6.10 oz);Dual SIM;;IPS LCD;5.5 inches, 83.4 cm(~72.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 4.4.2 (KitKat);Mediatek MT6592 (28 nm);Octa-core 1.4 GHz Cortex-A7;Mali-450MP4;microSDHC (dedicated slot);8GB 1GB RAM;13 MP, AF;Dual-LED flash;Yes;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2500 mAh, removable;White, Black;About 160 EUR;HSPA, LTE;;;A916;;;;;;;;;;;
https://www.gsmarena.com/lenovo_a319-6789.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a319.jpg;Lenovo A319;Released 2014, October;130g, 10.2mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;35;N/A;4,231,019 hits;"4.0""";480x800 pixels;512 MB RAM;MT6572;1500 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2014, October. Released 2014, October;Discontinued;123.5 x 63.8 x 10.2 mm (4.86 x 2.51 x 0.40 in);130 g (4.59 oz);Dual SIM (Mini-SIM, dual stand-by);;TFT;4.0 inches, 45.5 cm(~57.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.4.2 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;5 MP;;480p;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1500 mAh, removable;White, Black, Red;About 70 EUR;HSPA 21.1/5.76 Mbps;;;A319;;;;;;;Up to 372 h (2G) / Up to 240 h (3G);Up to 4 h (2G) / Up to 3 h 30 min (3G);;;
https://www.gsmarena.com/lenovo_s856-6788.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s856.jpg;Lenovo S856;Released 2014, October;175g, 9mm thickness;Android 4.4.2;8GB storage, microSDHC;16;N/A;1,014,595 hits;"5.5""";720x1280 pixels;1 GB RAM;Snapdragon 400;2500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;1, 3, 7, 20;;;2014, October. Released 2014, October;Discontinued;151 x 77.8 x 9 mm (5.94 x 3.06 x 0.35 in);175 g (6.17 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;5.5 inches, 83.4 cm(~71.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 4.4.2 (KitKat);Qualcomm MSM8926 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDHC (dedicated slot);8GB 1GB RAM;8 MP, AF;LED flash;Yes;1.6 MP;720p;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2500 mAh, removable;Silver;About 210 EUR;HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps;eMMC 4.5;;;;;;;;;Up to 456 h (2G) / Up to 312 h (3G);Up to 24 h (2G) / Up to 25 h (3G);;;
https://www.gsmarena.com/lenovo_s580-6787.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-s580.jpg;Lenovo S580;Released 2014, September;129g, 8.1mm thickness;Android 4.3;8GB storage, microSDHC;30;N/A;1,408,436 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 200;2150 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2014, September. Released 2014, September;Discontinued;139.8 x 69.9 x 8.1 mm (5.50 x 2.75 x 0.32 in);129 g (4.55 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;5.0 inches, 68.9 cm(~70.5% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.3 (Jelly Bean);Qualcomm Snapdragon 200 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC (dedicated slot);8GB 1GB RAM;8 MP, AF;LED flash;Yes;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2150 mAh, removable;Black;About 170 EUR;HSPA 42.2/5.76 Mbps;eMMC 4.5;;;;;;;;;Up to 444 h (2G) / Up to 312 h (3G);Up to 19 h (2G) / Up to 14 h (3G);;;
https://www.gsmarena.com/lenovo_s90_sisley-6739.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-sisley-s90.jpg;Lenovo S90 Sisley;Released 2014, November;129g, 6.9mm thickness;Android 4.4.4;16GB/32GB storage, no card slot;73;0.1%;5,172,029 hits;"5.0""";720x1280 pixels;1/2 GB RAM;Snapdragon 410;2300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100 - S90-a;1, 3, 41 - S90-u;;;2014, November. Released 2014, November;Discontinued;146 x 71.7 x 6.9 mm (5.75 x 2.82 x 0.27 in);129 g (4.55 oz);Dual SIM (Micro-SIM, dual stand-by);;Super AMOLED;5.0 inches, 68.9 cm(~65.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.4 (KitKat);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;No;16GB 1GB RAM, 32GB 2GB RAM;"13 MP, f/2.0, 1/3.2"", 1.4µm, AF";LED flash, HDR;1080p@30fps;8 MP, AF;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;Yes;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2300 mAh, non-removable;White/silver, gray, pink, soft orange, blue;About 260 EUR;HSPA, LTE;eMMC 4.5;;S90-A;Basemark OS II 2.0: 513Basemark X: 1909;;LED flash;;;;;;;;
https://www.gsmarena.com/lenovo_a606-6746.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-a606.jpg;Lenovo A606;Released 2014, September;170g, 9.1mm thickness;Android 4.4.2;8GB storage, microSDHC;21;N/A;1,602,221 hits;"5.0""";480x854 pixels;1 GB RAM;MT6582M;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;1, 3, 7, 20;;;2014, September. Released 2014, September;Discontinued;141.5 x 73.2 x 9.1 mm (5.57 x 2.88 x 0.36 in);170 g (6.00 oz);Mini-SIM;;IPS LCD;5.0 inches, 68.9 cm(~66.5% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 4.4.2 (KitKat);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC (dedicated slot);8GB 1GB RAM;8 MP, AF;LED flash;Yes;2 MP;;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2000 mAh, removable;Black, White;About 120 EUR;HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps;;;A606;;;;;;;Up to 350 h (3G);Up to 24 h (3G);;;
https://www.gsmarena.com/lenovo_yoga_tablet_2_pro-6852.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tablet-yoga-tablet-2-pro.jpg;Lenovo Yoga Tablet 2 Pro;Released 2014, October;950g, 12.6mm thickness;Android 4.4.2;32GB storage, microSDXC;25;0.1%;451,758 hits;"13.3""";2560x1440 pixels;2 GB RAM;Intel Atom Z3745;9600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;LTE (unspecified);;;2014, October. Released 2014, October;Discontinued;333 x 233 x 12.6 mm (13.11 x 9.17 x 0.50 in);950 g (2.09 lb);Micro-SIM;Built-in 3-stage kickstand;IPS LCD;13.3 inches, 13.3, 487.6 cm(~62.8% screen-to-body ratio);2560 x 1440 pixels, 16:9 ratio (~221 ppi density);Android 4.4.2 (KitKat);Intel Atom Z3745;Quad-core 1.33 GHz;Intel Gen 7 (Ivy Bridge);microSDXC (dedicated slot);32GB 2GB RAM;8 MP, AF;;Yes;1.6 MP;;JBL subwoofer (5 Watt);Wi-Fi 802.11 a/b/g/n, dual-band, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0, OTG;Accelerometer, compass;Li-Ion 9600 mAh, non-removable;Platinum;About 410 EUR;HSPA, LTE;;;;Basemark X: 9634;;;;;;;Up to 15 h (3G);;;
https://www.gsmarena.com/lenovo_yoga_tablet_2_10_1-6731.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-yoga-tablet-2.jpg;Lenovo Yoga Tablet 2 10.1;Released 2014, October;619g, 7.2mm thickness;Android 4.4.2, up to 5.0;16GB storage, microSDXC;33;0.1%;877,413 hits;"10.1""";1920x1200 pixels;2 GB RAM;Intel Atom Z3745;9600 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;LTE (unspecified);;;2014, October. Released 2014, October;Discontinued;255 x 183 x 7.2 mm (10.04 x 7.20 x 0.28 in);619 g (1.36 lb);Micro-SIM;Built-in 3-stage kickstand;IPS LCD;10.1 inches, 295.8 cm(~63.4% screen-to-body ratio);1920 x 1200 pixels, 16:10 ratio (~224 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop);Intel Atom Z3745;Quad-core 1.86 GHz;Intel Gen 7 (Ivy Bridge);microSDXC (dedicated slot);16GB 2GB RAM;8 MP, AF;;Yes;1.6 MP;;;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0, OTG;Accelerometer, compass;Li-Ion 9600 mAh, non-removable;Platinum;About 300 EUR;HSPA, LTE;;;;;;;;;;Up to 384 h (3G);Up to 18 h (3G);;;
https://www.gsmarena.com/lenovo_yoga_tablet_2_8_0_-6730.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-yoga-tablet-2.jpg;Lenovo Yoga Tablet 2 8.0 ;Released 2014, October;419g, 7mm thickness;Android 4.4.2, up to 5.0;16GB storage, microSDXC;32;0.1%;947,965 hits;"8.0""";1200x1920 pixels;2 GB RAM;Intel Atom Z3745;6400 mAh Li-Ion;GSM 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2014, October. Released 2014, October;Discontinued;210 x 149 x 7 mm (8.27 x 5.87 x 0.28 in);419 g (14.78 oz);Micro-SIM;Built-in 3-stage kickstand;IPS LCD;8.0 inches, 185.6 cm(~59.3% screen-to-body ratio);1200 x 1920 pixels, 16:10 ratio (~283 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop);Intel Atom Z3745;Quad-core 1.33 GHz;Intel Gen 7 (Ivy Bridge);microSDXC (dedicated slot);16GB 2GB RAM;8 MP, AF;;Yes;1.6 MP;;;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0, OTG;Accelerometer, compass;Li-Ion 6400 mAh, non-removable;Platinum;About 230 EUR;HSPA;;;;;;;;;;Up to 324 h (3G);Up to 18 h (3G);;;
https://www.gsmarena.com/lenovo_tab_s8-6681.php;https://fdn2.gsmarena.com/vv/bigpic/lenovo-tablet-s8.jpg;Lenovo Tab S8;Released 2014, September;299g, 7.9mm thickness;Android 4.4.2;16GB storage, microSDHC;60;N/A;1,531,153 hits;"8.0""";1200x1920 pixels;2 GB RAM;Intel Atom Z3745;4290 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA;LTE (unspecified);Yes;Yes;2014, September. Released 2014, September;Discontinued;209.8 x 123.8 x 7.9 mm (8.26 x 4.87 x 0.31 in);299 g (10.55 oz);Micro-SIM;;IPS LCD;8.0 inches, 185.6 cm(~71.4% screen-to-body ratio);1200 x 1920 pixels, 16:10 ratio (~283 ppi density);Android 4.4.2 (KitKat);Intel Atom Z3745;Quad-core 1.86 GHz;Intel Gen 7 (Ivy Bridge);microSDHC (dedicated slot);16GB 2GB RAM;8 MP, AF;LED flash;Yes;1.6 MP;720p;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 3.0;Accelerometer;Li-Ion 4290 mAh, non-removable;Ebony, Blue, Canary Yellow, White;About 150 EUR;HSPA, LTE;;;TAB S8-50LC;;;;;;;Up to 400 h (3G);Up to 7 h (3G);;;
