Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;price;memoryother;displayprotection;models;batstandby1;battalktime1;cam2features;bodyother;build;gprstext;edge;featuresother;displayother;optionalother;batmusicplayback1
https://www.gsmarena.com/blu_dash_music_4_0-5660.php;https://fdn2.gsmarena.com/vv/bigpic/blu-d-m.jpg;BLU Dash Music 4.0;Released 2013, September;128g, 11.7mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;7;N/A;254,620 hits;"4.0""";480x800 pixels;512 MB RAM;MT6572;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D272a;;;HSPA 21.1/5.76 Mbps;2013, August. Released 2013, September;Discontinued;124 x 64 x 11.7 mm (4.88 x 2.52 x 0.46 in);128 g (4.52 oz);Dual SIM (Mini-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~57.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6572 (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;3.15 MP;;720p@30fps;No;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 1500 mAh, removable;Black, White, Blue, Silver, Pink, Yellow;About 80 EUR;;;;Up to 700 h (2G) / Up to 500 h (3G);Up to 15 h (2G) / Up to 10 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_dash_jr-5662.php;https://fdn2.gsmarena.com/vv/bigpic/blu-d-jr.jpg;BLU Dash JR;Released 2013, September;105g, 12mm thickness;Android 2.3;512MB 256MB RAM storage, microSDHC slot;3;N/A;487,427 hits;"3.5""";320x480 pixels;256 MB RAM;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;;2013, August. Released 2013, September;Discontinued;116.5 x 62 x 12 mm (4.59 x 2.44 x 0.47 in);105 g (3.70 oz);Dual SIM (Mini-SIM, dual stand-by);TFT, 256K colors;3.5 inches, 36.5 cm(~50.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3 (Gingerbread);;1.0 GHz Cortex-A5;Mali-400;microSDHC (dedicated slot);512MB 256MB RAM;2 MP;;480p@30fps;No;;Wi-Fi 802.11 b/g/n;2.1;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer;Li-Ion 1000 mAh, removable;Black, White, Blue, Silver, Pink, Yellow;About 40 EUR;;;;Up to 600 h;Up to 12 h;;;;Class 12;Class 12;;;;
https://www.gsmarena.com/blu_dash_4_5-5593.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-45.jpg;BLU Dash 4.5;Released 2013, July;144g, 12mm thickness;Android 4.2;4GB 512MB RAM storage, microSDHC slot;12;N/A;243,508 hits;"4.5""";480x854 pixels;512 MB RAM;MT6589M;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D310a;;;HSPA 42.2/5.76 Mbps;2013, July. Released 2013, July;Discontinued;133 x 65 x 12 mm (5.24 x 2.56 x 0.47 in);144 g (5.08 oz);Dual SIM (Mini-SIM, dual stand-by);TFT;4.5 inches, 55.8 cm(~64.5% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6589M (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 512MB RAM;5 MP;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot;3.0;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2000 mAh, removable;Black;About 100 EUR;;;;Up to 900 h (2G) / Up to 750 h (3G);Up to 24 h (2G) / Up to 10 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_amour-5489.php;https://fdn2.gsmarena.com/vv/bigpic/blu-amour.jpg;BLU Amour;Released 2013, May;137g, 11.6mm thickness;Android 4.0;4GB 512MB RAM storage, microSDXC slot;5;N/A;121,570 hits;"4.0""";480x800 pixels;512 MB RAM;MT6577;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D290a;;;HSPA 7.2/5.76 Mbps;2013, May. Released 2013, May;Discontinued;128 x 65.5 x 11.6 mm (5.04 x 2.58 x 0.46 in);137 g (4.83 oz);Dual SIM (Mini-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~54.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDXC (dedicated slot);4GB 512MB RAM;5 MP;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, DLNA, hotspot;3.0;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, compass;Li-Ion 1600 mAh, removable;White;About 100 EUR;;;;Up to 600 h (2G) / Up to 500 h (3G);Up to 18 h (2G) / Up to 12 h (3G);;Made with Swarovski Zirconia.;;;;;;;
https://www.gsmarena.com/blu_studio_5_3_s-5458.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-53s.jpg;BLU Studio 5.3 S;Released 2013, May;190g, 9.2mm thickness;Android 4.1.2;4GB 1GB RAM storage, microSDHC slot;14;N/A;235,319 hits;"5.3""";540x960 pixels;1 GB RAM;Snapdragon S4 Play;2800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D590a;;;HSPA 7.2/5.76 Mbps;2013, April. Released 2013, May;Discontinued;153 x 78 x 9.2 mm (6.02 x 3.07 x 0.36 in);190 g (6.70 oz);Dual SIM (Mini-SIM, dual stand-by);LED-backlit IPS LCD;5.3 inches, 77.4 cm(~64.9% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~208 ppi density);Android 4.1.2 (Jelly Bean);Qualcomm MSM8225Q Snapdragon S4 Play;Quad-core 1.2 GHz Cortex-A5;Adreno 203;microSDHC (dedicated slot);4GB 1GB RAM;8 MP, AF;Dual-LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot;3.0;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2800 mAh, removable;Black, White;About 130 EUR;;;;Up to 990 h (2G) / Up to 940 h (3G);Up to 33 h (2G) / Up to 26 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_5_0_s-5459.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-5s.jpg;BLU Studio 5.0 S;Released 2013, May;170g, 8.9mm thickness;Android 4.1.2;4GB 1GB RAM storage, microSDHC slot;18;N/A;285,728 hits;"5.0""";540x960 pixels;1 GB RAM;Snapdragon S4 Play;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D570a;;;HSPA 7.2/5.76 Mbps;2013, April. Released 2013, May;Discontinued;143 x 72 x 8.9 mm (5.63 x 2.83 x 0.35 in);170 g (6.00 oz);Dual SIM (Mini-SIM, dual stand-by);LED-backlit IPS LCD;5.0 inches, 68.9 cm(~66.9% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~220 ppi density);Android 4.1.2 (Jelly Bean);Qualcomm MSM8225Q Snapdragon S4 Play;Quad-core 1.2 GHz Cortex-A5;Adreno 203;microSDHC (dedicated slot);4GB 1GB RAM;8 MP, AF;Dual-LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2000 mAh, removable;Black, White;About 130 EUR;;;;Up to 900 h (2G) / Up to 750 h (3G);Up to 24 h (2G) / Up to 10 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_5_0-5460.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-5.jpg;BLU Studio 5.0;Released 2013, May;170g, 10.7mm thickness;Android 4.1;4GB 512MB RAM storage, microSDHC slot;14;N/A;787,530 hits;"5.0""";480x800 pixels;512 MB RAM;MT6577;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 / 2100;;;HSPA 7.2/5.76 Mbps;2013, April. Released 2013, May;Discontinued;144 x 74 x 10.7 mm (5.67 x 2.91 x 0.42 in);170 g (6.00 oz);Dual SIM (Mini-SIM, dual stand-by);LCD;5.0 inches, 71.2 cm(~66.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~187 ppi density);Android 4.1 (Jelly Bean);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;5 MP, AF;LED flash;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2000 mAh, removable;Black, White;About 100 EUR;;;;Up to 900 h (2G) / Up to 750 h (3G);Up to 24 h (2G) / Up to 10 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_dash_music-5411.php;https://fdn2.gsmarena.com/vv/bigpic/blu-dash-music.jpg;BLU Dash Music;Released 2013, May;120g, 13.4mm thickness;Android 2.3;512MB 256MB RAM storage, microSDHC slot;3;N/A;114,270 hits;"3.5""";320x480 pixels;256 MB RAM;Snapdragon S1;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D172a;;;HSPA 7.2/5.76 Mbps;2013, April. Released 2013, May;Discontinued;124 x 63 x 13.4 mm (4.88 x 2.48 x 0.53 in);120 g (4.23 oz);Dual SIM (Mini-SIM, dual stand-by);TFT;3.5 inches, 36.5 cm(~46.7% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 2.3 (Gingerbread);Qualcomm MSM7225A Snapdragon S1;1.0 GHz Cortex-A5;Adreno 200;microSDHC (dedicated slot);512MB 256MB RAM;2 MP;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;3.0;GPS;No;"Stereo FM radio, RDS; built-in antenna";microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 1500 mAh, removable;Black;About 80 EUR;;;;Up to 700 h (2G) / Up to 500 h (3G);Up to 15 h (2G) / Up to 10 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_diva_x-5410.php;https://fdn2.gsmarena.com/vv/bigpic/blu-diva-x.jpg;BLU Diva X;Released 2013, May;95g, 13.5mm thickness;Feature phone;64MB ROM storage, microSDHC slot;8;N/A;135,911 hits;"2.8""";240x320 pixels;64 MB RAM;;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;;;2013, April. Released 2013, May;Discontinued;127 x 55 x 13.5 mm (5.0 x 2.17 x 0.53 in);95 g (3.35 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.8 inches, 24.3 cm(~34.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;;microSDHC (dedicated slot);64MB ROM, 64MB RAM;1.3 MP;LED flash;Yes;No;;No;3.0;No;No;"FM radio; built-in antenna";microUSB;;Li-Ion 1400 mAh, removable;Black, Blue, Pink, Silver, White;About 30 EUR;;;;Up to 1600 h;Up to 15 h;;Flashlight;;Class 12;Class 12;SNS appsAnalog TVMP3/AAC/WMA/WAV playerMP4/H.264/WMV playerPredictive text input;;;
https://www.gsmarena.com/blu_diva-5409.php;https://fdn2.gsmarena.com/vv/bigpic/blu-diva.jpg;BLU Diva;Released 2013, April;90g, 14mm thickness;Feature phone;32MB ROM storage, microSDHC slot;2;N/A;145,738 hits;"2.4""";240x320 pixels;32 MB RAM;;820 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;;;2013, April. Released 2013, April;Discontinued;119 x 51 x 14 mm (4.69 x 2.01 x 0.55 in);90 g (3.17 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~29.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);32MB ROM, 32MB RAM;VGA;;Yes;No;;No;3.0;No;No;"FM radio; built-in antenna";microUSB;;Li-Ion 820 mAh, removable;Black, Blue, Pink, Silver, White;About 30 EUR;;;;Up to 600 h;Up to 12 h;;Flashlight;;Class 12;No;SNS appsAnalog TVMP3/AAC/WMA/WAV playerMP4/H.264/WMV playerPredictive text input;;;
https://www.gsmarena.com/blu_tattoo_s-5408.php;https://fdn2.gsmarena.com/vv/bigpic/blu-tattoo-s.jpg;BLU Tattoo S;Released 2013, March;69g, 8.3mm thickness;Feature phone;64MB ROM storage, microSDHC slot;2;N/A;91,137 hits;"2.0""";176x220 pixels;64 MB RAM;;620 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;;;;;2013, March. Released 2013, March;Discontinued;102 x 57.8 x 8.3 mm (4.02 x 2.28 x 0.33 in);69 g (2.43 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.0 inches, 12.6 cm(~21.4% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);64MB ROM, 64MB RAM;1.3 MP;;Yes;No;;No;3.0;No;No;"FM radio; built-in antenna";microUSB;;Li-Ion 620 mAh, removable;Blue, Pink, Grey, Silver;About 20 EUR;;;;Up to 500 h;Up to 10 h;;;;Class 12;Class 12;Analog TVSNS appsMP3/AAC+/WAV/WMA playerMP4/H.264 playerPredictive Text Input;;;
https://www.gsmarena.com/blu_life_view-5360.php;https://fdn2.gsmarena.com/vv/bigpic/blu-life-view.jpg;BLU Life View;Released 2013, April;220g, 8.9mm thickness;Android 4.2;16GB storage, no card slot;43;N/A;474,460 hits;"5.7""";720x1280 pixels;1 GB RAM;MT6589;2600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 / 2100;;;HSPA 42.2/5.76 Mbps;2013, March. Released 2013, April;Discontinued;161 x 82.5 x 8.9 mm (6.34 x 3.25 x 0.35 in);220 g (7.76 oz);Dual SIM (Mini-SIM, dual stand-by);LED-backlit IPS LCD;5.7 inches, 89.6 cm(~67.4% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~258 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;No;16GB 1GB RAM;12 MP, AF;LED flash, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2600 mAh, removable;Black, White;About 230 EUR;;;;Up to 980 h (2G) / Up to 920 h (3G);Up to 30 h (2G) / Up to 25 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_life_one-5358.php;https://fdn2.gsmarena.com/vv/bigpic/blu-life-one.jpg;BLU Life One;Released 2013, April;145g, 8.9mm thickness;Android 4.2;16GB storage, microSDHC;43;N/A;637,361 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6589;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 / 2100;;;HSPA 42.2/5.76 Mbps;2013, March. Released 2013, April;Discontinued;144 x 73 x 8.9 mm (5.67 x 2.87 x 0.35 in);145 g (5.11 oz);Dual SIM (Mini-SIM, dual stand-by);LED-backlit IPS LCD;5.0 inches, 68.9 cm(~65.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);16GB 1GB RAM;13 MP, AF;LED flash, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2000 mAh, non-removable;Black, White;About 230 EUR;;Corning Gorilla Glass 2;;Up to 850 h (2G) / Up to 760 h (3G);Up to 25 h (2G) / Up to 20 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_life_play-5359.php;https://fdn2.gsmarena.com/vv/bigpic/blu-life-play.jpg;BLU Life Play;Released 2013, April;125g, 7.9mm thickness;Android 4.2;4GB 1GB RAM storage, microSDHC slot;65;N/A;750,241 hits;"4.7""";720x1280 pixels;1 GB RAM;MT6589;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - L100a;;;HSPA 42.2/5.76 Mbps;2013, March. Released 2013, April;Discontinued;137 x 68.4 x 7.9 mm (5.39 x 2.69 x 0.31 in);125 g (4.41 oz);Dual SIM (Mini-SIM and Micro-SIM, dual stand-by);LED-backlit IPS LCD;4.7 inches, 60.9 cm(~65.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~312 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB 1GB RAM;8 MP, AF;LED flash, HDR;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 1800 mAh, removable;Black, White;About 180 EUR;;;;Up to 780 h (2G) / Up to 700 h (3G);Up to 18 h (2G) / Up to 16 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_studio_5_3_ii-5295.php;https://fdn2.gsmarena.com/vv/bigpic/blu-studio-53-ii-new.jpg;BLU Studio 5.3 II;Released 2013, February;210g, 10.8mm thickness;Android 4.1;4GB 512MB RAM storage, microSDHC slot;7;N/A;244,480 hits;"5.3""";540x960 pixels;512 MB RAM;MT6577;2200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - D550a;;;HSPA 7.2/5.76 Mbps;2013, February. Released 2013, February;Discontinued;150 x 77 x 10.8 mm (5.91 x 3.03 x 0.43 in);210 g (7.41 oz);Dual SIM (Mini-SIM, dual stand-by);IPS LCD;5.3 inches, 77.4 cm(~67.0% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~208 ppi density);Android 4.1 (Jelly Bean);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);4GB 512MB RAM;8 MP, AF;Dual-LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2200 mAh, removable;Black, White;About 160 EUR;;;;Up to 960 h (2G) / Up to 820 h (3G);Up to 26 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_tank_4_5-5294.php;https://fdn2.gsmarena.com/vv/bigpic/blu-tank-45.jpg;BLU Tank 4.5;Released 2013, February;136g, 9.7mm thickness;Android 4.1;4GB 512MB RAM storage, microSDHC slot;14;N/A;293,100 hits;"4.5""";540x960 pixels;512 MB RAM;MT6577;1760 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900 - W110a;;;HSPA 7.2/5.76 Mbps;2013, February. Released 2013, February;Discontinued;134 x 68.9 x 9.7 mm (5.28 x 2.71 x 0.38 in);136 g (4.80 oz);Dual SIM (Mini-SIM, dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~60.5% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.1 (Jelly Bean);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB 512MB RAM;5 MP, AF;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;3.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;;Li-Ion 1760 mAh, removable;Black, White;About 200 EUR;;Scratch-resistant glass;;Up to 720 h (2G) / Up to 680 h (3G);Up to 22 h (2G) / Up to 15 h (3G);;IP67 dust/water resistant (up to 1m for 30 min);;;;;;;
https://www.gsmarena.com/blu_quattro_5_7_hd-5283.php;https://fdn2.gsmarena.com/vv/bigpic/blu-quattro-57-hd.jpg;BLU Quattro 5.7 HD;Released 2013, February;243g, 10.6mm thickness;Android 4.0, up to 4.1;4GB 1GB RAM storage, microSDHC slot;15;N/A;260,407 hits;"5.7""";720x1280 pixels;1 GB RAM;Nvidia Tegra 3;2800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700 / 1900 / 2100;;;HSPA 21.1/5.76 Mbps;2013, February. Released 2013, February;Discontinued;161.2 x 82.9 x 10.6 mm (6.35 x 3.26 x 0.42 in);243 g (8.57 oz);Mini-SIM;IPS LCD;5.7 inches, 5.70, 89.6 cm(~67.0% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~258 ppi density);Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean);Nvidia Tegra 3;Quad-core 1.5 GHz;ULP GeForce;microSDHC (dedicated slot);4GB 1GB RAM;8 MP, AF;LED flash;1080p@24fps, stereo sound rec.;1.3 MP;;Wi-Fi 802.11 a/b/g/n, dual band, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 2800 mAh, removable;Black;About 220 EUR;;;;Up to 900 h (2G) / Up to 850 h (3G);Up to 30 h (2G) / Up to 15 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_quattro_4_5_hd-5282.php;https://fdn2.gsmarena.com/vv/bigpic/blu-quattro-45-hd-hd.jpg;BLU Quattro 4.5 HD;Released 2013, February;148g, 10.3mm thickness;Android 4.0, up to 4.1;16GB storage, no card slot;15;N/A;238,488 hits;"4.5""";720x1280 pixels;1 GB RAM;Nvidia Tegra 3;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700 / 1900 / 2100;;;HSPA 21.1/5.76 Mbps;2013, February. Released 2013, February;Discontinued;134 x 67 x 10.3 mm (5.28 x 2.64 x 0.41 in);148 g (5.22 oz);Mini-SIM;Super IPS LCD2;4.5 inches, 55.8 cm(~62.2% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~326 ppi density);Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean);Nvidia Tegra 3;Quad-core 1.5 GHz;ULP GeForce;No;16GB 1GB RAM;8 MP, AF;LED flash;1080p@24fps, stereo sound rec.;1.3 MP;;Wi-Fi 802.11 a/b/g/n, dual band, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 1800 mAh, removable;Black;About 260 EUR;;Corning Gorilla Glass 2;;Up to 750 h (2G) / Up to 700 h (3G);Up to 14 h (2G) / Up to 12 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_quattro_4_5-5281.php;https://fdn2.gsmarena.com/vv/bigpic/blu-quattro-45-hd.jpg;BLU Quattro 4.5;Released 2013, February;145g, 10.8mm thickness;Android 4.0, up to 4.1;4GB 1GB RAM storage, microSDHC slot;14;N/A;161,441 hits;"4.5""";540x960 pixels;1 GB RAM;Nvidia Tegra 3;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700 / 1900 / 2100;;;HSPA 21.1/5.76 Mbps;2013, February. Released 2013, February;Discontinued;133 x 67 x 10.8 mm (5.24 x 2.64 x 0.43 in);145 g (5.11 oz);Mini-SIM;IPS LCD;4.5 inches, 55.8 cm(~62.6% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.0 (Ice Cream Sandwich), upgradable to 4.1 (Jelly Bean);Nvidia Tegra 3;Quad-core 1.5 GHz;ULP GeForce;microSDHC (dedicated slot);4GB 1GB RAM;5 MP, AF;LED flash;1080p@30fps, stereo sound rec.;VGA;;Wi-Fi 802.11 a/b/g/n, dual band, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP;GPS;No;Stereo FM radio;microUSB 2.0;Accelerometer, gyro, proximity, compass;Li-Ion 1800 mAh, removable;Black;About 180 EUR;;;;Up to 750 h (2G) / Up to 700 h (3G);Up to 16 h (2G) / Up to 14 h (3G);;;;;;;;;
https://www.gsmarena.com/blu_hero_ii-5210.php;https://fdn2.gsmarena.com/vv/bigpic/blu-hero-ii.jpg;BLU Hero II;Released 2013, January;90g, 11.6mm thickness;Feature phone;128MB ROM storage, microSDHC slot;3;N/A;114,327 hits;"3.5""";320x480 pixels;64 MB RAM;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;;2012, December. Released 2013, January;Discontinued;114 x 60 x 11.6 mm (4.49 x 2.36 x 0.46 in);90 g (3.17 oz);Dual SIM (Mini-SIM);TFT, 256K colors;3.5 inches, 36.5 cm(~53.3% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);;;;;microSDHC (dedicated slot);128MB ROM, 64MB RAM;1.3 MP;;Yes;No;;Wi-Fi 802.11 b/g;3.0, A2DP;No;No;Stereo FM radio;microUSB 2.0;;Li-Ion 1100 mAh, removable;Blue, Pink, Silver, Dark grey;About 50 EUR;;;;Up to 600 h;Up to 13 h;;;;Class 12;Class 12;Analog TVSNS appsMP3/AAC+/WAV/WMA playerMP4/H.264 playerDocument viewerPredictive Text Input;;;
