Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;cam2features;memoryother;tbench;batlife;displayother;sar-us;optionalother;gprstext;edge;sar-eu;battalktime1;batstandby1;batmusicplayback1
https://www.gsmarena.com/motorola_moto_g30-10724.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g30.jpg;Motorola Moto G30;Released 2021, March 17;200g, 9.1mm thickness;Android 11, up to Android 12;64GB/128GB storage, microSDXC;75;0.8%;920,037 hits;"6.5""";720x1600 pixels;4/6 GB RAM;Snapdragon 662;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41 - International;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2021, February 16;Available. Released 2021, March 17;165.2 x 75.7 x 9.1 mm (6.50 x 2.98 x 0.36 in);200 g (7.05 oz);Glass front, plastic back, plastic frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Water-repellent design;IPS LCD, 90Hz;6.5 inches, 102.8 cm(~82.2% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~269 ppi density);;Android 11, upgradable to Android 12;Qualcomm SM6115 Snapdragon 662 (11 nm);Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver);Adreno 610;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM;"64 MP, f/1.7, 26mm (wide), 1/1.97"", 0.7µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30/60fps;"13 MP, f/2.2, (wide), 1/3.1"", 1.12µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, GALILEO;Yes (market/region dependent);FM radio, RDS, recording;USB Type-C 2.0, OTG;Fingerprint (rear-mounted), accelerometer, gyro, proximity;;Li-Po 5000 mAh, non-removable;Phantom Black (Dark Pearl), Pastel Sky;XT2129-1, XT2129-2, PAML0000IN;;HDR;eMMC 5.1;AnTuTu: 170968 (v8)GeekBench: 1265 (v5.1)GFXBench: 13fps (ES 3.1 onscreen);;;1.11 W/kg (head)     1.32 W/kg (body);;;;;;;
https://www.gsmarena.com/motorola_moto_g10-10723.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g10.jpg;Motorola Moto G10;Released 2021, February 27;200g, 9.2mm thickness;Android 11;64GB/128GB storage, microSDXC;40;0.4%;472,466 hits;"6.5""";720x1600 pixels;4 GB RAM;Snapdragon 460;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 2, 3, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2021, February 16;Available. Released 2021, February 27;165.2 x 75.7 x 9.2 mm (6.50 x 2.98 x 0.36 in);200 g (7.05 oz);Glass front, plastic back, plastic frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Water-repellent design;IPS LCD;6.5 inches, 102.8 cm(~82.2% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~269 ppi density);;Android 11;Qualcomm SM4250 Snapdragon 460 (11 nm);Octa-core (4x1.8 GHz Kryo 240 & 4x1.6 GHz Kryo 240);Adreno 610;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 4GB RAM;"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30/60fps;"8 MP, f/2.2, (wide), 1/4.0"", 1.12µm";1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, GALILEO;Yes;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity;;Li-Po 5000 mAh, non-removable;Aurora Grey, Iridescent Pearl;XT2127-2;;HDR;;AnTuTu: 140230 (v8)GeekBench: 1139 (v5.1)GFXBench: 9.2fps (ES 3.1 onscreen);;;;;;;;;;
https://www.gsmarena.com/motorola_moto_e6i-10734.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-e6i.jpg;Motorola Moto E6i;Released 2021, February 11;160g, 8.5mm thickness;Android 10;32GB storage, microSDXC;11;0.2%;176,353 hits;"6.1""";720x1560 pixels;2 GB RAM;Unisoc SC9863A;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 19, 28, 66;;HSPA, LTE;2021, February 11;Available. Released 2021, February 11;155.6 x 73 x 8.5 mm (6.13 x 2.87 x 0.33 in);160 g (5.64 oz);Glass front, plastic back, plastic frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.1 inches, 91.3 cm(~80.4% screen-to-body ratio);720 x 1560 pixels, 19.5:9 ratio (~282 ppi density);;Android 10 (Go edition);Unisoc SC9863A (28nm);Octa-core (4x1.6 GHz Cortex-A55 & 4x1.2 GHz Cortex-A55);IMG8322;microSDXC (uses shared SIM slot);32GB 2GB RAM;"13 MP, f/2.2, 26mm (wide), 1/3.1"", 1.12µm, PDAF2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2, 27mm (wide), 1.12µm;1080p@30fps;Wi-Fi 802.11 b/g/n;4.2, A2DP, LE;GPS, GLONASS;No;Unspecified;microUSB 2.0, OTG;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Ion 3000 mAh;Titanium Gray, Pink;XT2053-5;About 170 EUR;;eMMC 5.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_edge_s-10705.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-edge-s.jpg;Motorola Edge S;Released 2021, February 03;215g, 9.7mm thickness;Android 11;128GB/256GB storage, microSDXC;243;0.3%;791,743 hits;"6.7""";1080x2520 pixels;6/8 GB RAM;Snapdragon 870 5G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 26, 28, 32, 34, 38, 39, 40, 41, 42, 43, 66;1, 3, 5, 7, 8, 28, 38, 41, 66, 77, 78 SA/NSA;HSPA 42.2/5.76 Mbps, LTE-A (CA) Cat20 2000/200 Mbps, 5G;2021, January 26;Available. Released 2021, February 03;168.4 x 74 x 9.7 mm (6.63 x 2.91 x 0.38 in);215 g (7.58 oz);;Hybrid Dual SIM (Nano-SIM, dual stand-by);Water repellent design;IPS LCD, 90Hz, HDR10, 560 nits (HBM);6.7 inches, 104.9 cm(~84.1% screen-to-body ratio);1080 x 2520 pixels, 21:9 ratio (~409 ppi density);;Android 11;Qualcomm SM8250-AC Snapdragon 870 5G (7 nm);Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585);Adreno 650;microSDXC (uses shared SIM slot);128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM;"64 MP, f/1.7, (wide), 1/2.0"", 0.7µm, PDAF, Laser AF16 MP, f/2.2, 121˚ (ultrawide), 1.0µm, PDAF2 MP, f/2.4, (depth)TOF 3D";Dual-LED flash, ring flash (macro mode), panorama, HDR;6K@30fps, 4K@30/60fps, 1080p@30/60/120fps, gyro-EIS;16 MP, f/2.2, (wide), 1.0µm8 MP, f/2.4, 100˚ (ultrawide), 1.12µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS (L1+L5), GLONASS, BDS, GALILEO;Yes;No;USB Type-C 3.1, OTG;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;Ready For support;Li-Po 5000 mAh, non-removable;Blue, Silver;;About 250 EUR;HDR;UFS 3.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_one_5g_ace-10671.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-one-5g-ace.jpg;Motorola One 5G Ace;Released 2021, January 14;212g, 9.9mm thickness;Android 10;64GB/128GB storage, microSDXC;60;1.4%;648,307 hits;"6.7""";1080x2400 pixels;4/6 GB RAM;Snapdragon 750G 5G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 29, 30, 38, 39, 40, 41, 66, 71;2, 5, 25, 41, 66, 71 Sub6;HSPA, LTE-A, 5G;2021, January 08;Available. Released 2021, January 14;166.1 x 76.1 x 9.9 mm (6.54 x 3.00 x 0.39 in);212 g (7.48 oz);;Nano-SIM;Water-repellent coating;IPS LCD, HDR10;6.7 inches, 108.4 cm(~85.7% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~393 ppi density);;Android 10;Qualcomm SM7225 Snapdragon 750G 5G (8 nm);Octa-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570);Adreno 619;microSDXC (dedicated slot);64GB 4GB RAM, 128GB 6GB RAM;"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1.12µm2 MP, f/2.4, (macro), AF";LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps, gyro-EIS;16 MP, f/2.2, (wide), 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS (L1+L5), GLONASS, GALILEO;Yes;Unspecified;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer;;Li-Po 5000 mAh, non-removable;Volcanic Gray, Frosted Silver;XT2113-2;;HDR;;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_g_stylus_(2021)-10583.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-stylus-2021.jpg;Motorola Moto G Stylus (2021);Released 2021, January 14;213g, 9mm thickness;Android 10;128GB storage, microSDXC;58;0.7%;618,004 hits;"6.8""";1080x2400 pixels;4 GB RAM;Snapdragon 678;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 20, 25, 26, 29, 38, 40, 41, 66, 71;;HSPA, LTE-A;2021, January 08;Available. Released 2021, January 14;169.8 x 77.9 x 9 mm (6.69 x 3.07 x 0.35 in);213 g (7.51 oz);Glass front, plastic frame, plastic back;Nano-SIM;StylusWater-repellent coating;IPS LCD;6.8 inches, 112.2 cm(~84.8% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~386 ppi density);;Android 10;Qualcomm SDM678 Snapdragon 678 (11 nm);Octa-core (2x2.2 GHz Kryo 460 Gold & 6x1.7 GHz Kryo 460 Silver);Adreno 612;microSDXC (dedicated slot);128GB 4GB RAM;"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1/4.0, 1.12µm2 MP, f/2.2, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;"4K@30fps, 1080p@30/60fps; gyro-EIS";"16 MP, f/2.0, (wide), 1/3.06"", 1.0µm";1080p@30fps, gyro-EIS;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, BDS, GALILEO;No;Unspecified;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity;;Li-Po 4000 mAh, non-removable;Aurora Black, Aurora White;XT2115, XT2115-1;;HDR;;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_g_power_(2021)-10672.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g9-power-2021.jpg;Motorola Moto G Power (2021);Released 2021, January 14;206.5g, 9.5mm thickness;Android 10;32GB/64GB storage, microSDXC;38;0.9%;599,724 hits;"6.6""";720x1600 pixels;3/4 GB RAM;Snapdragon 662;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 25, 26, 29, 30, 38, 41, 66, 71;;HSPA, LTE;2021, January 08;Available. Released 2021, January 14;165.3 x 75.9 x 9.5 mm (6.51 x 2.99 x 0.37 in);206.5 g (7.30 oz);Glass front, plastic back, plastic frame;Nano-SIM;Water-repellent coating;IPS LCD;6.6 inches, 105.2 cm(~83.8% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~266 ppi density);;Android 10;Qualcomm SM6115 Snapdragon 662 (11 nm);Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver);Adreno 610;microSDXC (dedicated slot);32GB 3GB RAM, 64GB 4GB RAM;"48 MP, f/1.7, (wide), 1/2.0"", 0.8µm, PDAF2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30/60fps, gyro-EIS;8 MP, f/2.0, 1.12µm;1080p@30fps, gyro-EIS;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, GALILEO;No;FM radio;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, barometer;;Li-Po 5000 mAh, non-removable;Flash Gray, Polar Silver;;;HDR;eMMC 5.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_g_play_(2021)-10673.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-play-2021.jpg;Motorola Moto G Play (2021);Released 2021, January 14;204g, 9.4mm thickness;Android 10;32GB storage, microSDXC;20;0.8%;365,628 hits;"6.5""";720x1600 pixels;3 GB RAM;Snapdragon 460;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 25, 26, 38, 41, 66, 71;;HSPA, LTE;2021, January 08;Available. Released 2021, January 14;166.6 x 76 x 9.4 mm (6.56 x 2.99 x 0.37 in);204 g (7.20 oz);Plastic frame, plastic back;Nano-SIM;Water-repellent coating;IPS LCD;6.5 inches, 102.0 cm(~80.6% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~270 ppi density);;Android 10;Qualcomm SM4250 Snapdragon 460 (11 nm);Octa-core (4x1.8 GHz Kryo 240 & 4x1.6 GHz Kryo 240);Adreno 610;microSDXC (dedicated slot);32GB 3GB RAM;"13 MP, f/2.0, (wide), 1/3.1"", 1.12µm, PDAF2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30/60fps;5 MP, f/2.2, (wide), 1.12µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, GALILEO;No;Unspecified;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Po 5000 mAh, non-removable;Misty Blue;XT2093-3, XT2093-7, XT2093-DL, XT2093DL;;HDR;eMMC 5.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_e7-10511.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-e7-r1.jpg;Motorola Moto E7;Released 2020, December 09;180g, 8.9mm thickness;Android 10;32GB/64GB storage, microSDXC;19;0.4%;500,223 hits;"6.5""";720x1600 pixels;2/4 GB RAM;Helio G25;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100 - Europe, Asia;1, 3, 5, 7, 8, 20, 38, 40, 41 - Europe;;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2020, November 24;Available. Released 2020, December 09;164.9 x 75.7 x 8.9 mm (6.49 x 2.98 x 0.35 in);180 g (6.35 oz);Glass front, plastic frame, plastic back;Hybrid Dual SIM (Nano-SIM, dual stand-by);Water-repellent coating;IPS LCD;6.5 inches, 102.8 cm(~82.3% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~269 ppi density);;Android 10;Mediatek MT6762G Helio G25 (12 nm);Octa-core (4x2.0 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53);PowerVR GE8320;microSDXC (uses shared SIM slot);32GB 2GB RAM, 64GB 2GB RAM, 64GB 4GB RAM;"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF2 MP, f/2.4, (macro)";LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2;1080p@30fps;Wi-Fi 802.11 b/g/n;5.0, A2DP, LE;GPS, GLONASS, GALILEO;No;FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, proximity;;Li-Po 4000 mAh, non-removable;Mineral Gray, Aqua Blue, Satin Coral;;About 110 EUR;HDR;eMMC 5.1;;;;;;;;;;;
https://www.gsmarena.com/motorola_moto_g_5g-10577.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g-5g.jpg;Motorola Moto G 5G;Released 2020, December 07;212g, 9.9mm thickness;Android 10;64GB/128GB storage, microSDXC;82;1.1%;879,116 hits;"6.7""";1080x2400 pixels;2-6 GB RAM;Snapdragon 750G 5G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 39, 40, 41, 42, 43;1, 3, 5, 7, 8, 28, 38, 41, 77, 78 SA/NSA;HSPA, LTE-A, 5G;2020, November 05;Available. Released 2020, December 07;166.1 x 76.1 x 9.9 mm (6.54 x 3.00 x 0.39 in);212 g (7.48 oz);Glass front, plastic back, plastic frame;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD, HDR10;6.7 inches, 108.4 cm(~85.7% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~393 ppi density);;Android 10;Qualcomm SM7225 Snapdragon 750G 5G (8 nm);Octa-core (2x2.2 GHz Kryo 570 & 6x1.8 GHz Kryo 570);Adreno 619;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 2GB RAM, 128GB 6GB RAM;"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1.12µm2 MP, f/2.4, (macro), AF";LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps, gyro-EIS;16 MP, f/2.2, (wide), 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS (L1+L5), GLONASS, GALILEO;Yes;FM radio, RDS;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;;Li-Po 5000 mAh, non-removable;Volcanic Gray, Frosted Silver;;;HDR;;AnTuTu: 312461 (v8)GeekBench: 1980 (v5.1)GFXBench: 17fps (ES 3.1 onscreen);;;;;;;;;;
https://www.gsmarena.com/motorola_moto_g9_power-10574.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g9-power.jpg;Motorola Moto G9 Power;Released 2020, December 05;221g, 9.7mm thickness;Android 10;64GB/128GB storage, microSDXC;65;0.7%;868,827 hits;"6.8""";720x1640 pixels;4 GB RAM;Snapdragon 662;6000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41 - Europe, APEM;;HSPA, LTE-A;2020, November 05;Available. Released 2020, December 05;172.1 x 76.8 x 9.7 mm (6.78 x 3.02 x 0.38 in);221 g (7.80 oz);;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);Water-repellent coating;IPS LCD;6.8 inches, 109.8 cm(~83.1% screen-to-body ratio);720 x 1640 pixels (~263 ppi density);;Android 10;Qualcomm SM6115 Snapdragon 662 (11 nm);Octa-core (4x2.0 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver);Adreno 610;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 4GB RAM;"64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF2 MP, f/2.4, (macro), AF2 MP, f/2.4, (depth)";LED flash, HDR, panorama;1080p@30/60fps;16 MP, f/2.2, 1.0µm;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, GALILEO;Yes (market/region dependent);FM radio;USB Type-C 2.0;Fingerprint (rear-mounted), accelerometer, gyro, proximity;;Li-Po 6000 mAh, non-removable;Electric Violet, Metallic Sage;XT2091-3, XT2091-4;;HDR;;AnTuTu: 182875 (v8)GeekBench: 1374 (v5.1)GFXBench: 13fps (ES 3.1 onscreen);;;;;;;;;;
https://www.gsmarena.com/motorola_razr_5g-10410.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-razr-5g-brush-gold.jpg;Motorola Razr 5G;Released 2020, September 15;192g, 7.9mm thickness;Android 10, up to Android 11;256GB storage, no card slot;160;0.9%;753,617 hits;"6.2""";876x2142 pixels;8 GB RAM;Snapdragon 765G 5G;2800 mAh Li-Po;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 13, 14, 17, 18, 19, 20, 25, 26, 28, 29, 30, 38, 39, 40, 41, 46, 48, 66, 71;2, 5, 25, 41, 66, 71, 78 SA/NSA/Sub6;HSPA 42.2/5.76 Mbps, LTE-A (CA) Cat18 1200/150 Mbps, 5G;2020, September 09;Available. Released 2020, September 15;Unfolded: 169.2 x 72.6 x 7.9 mmFolded: 91.7 x 72.6 x 16 mm;192 g (6.77 oz);Plastic front (opened), glass front (closed, Gorilla Glass 5), glass back (Gorilla Glass 5), aluminum frame (7000 series), hinge (stainless steel);Nano-SIM and eSIM;Water-repellent coating;Foldable P-OLED;6.2 inches, 86.9 cm(~70.7% screen-to-body ratio);876 x 2142 pixels (~373 ppi density);;Android 10, upgradable to Android 11;Qualcomm SM7250 Snapdragon 765G 5G (7 nm);Octa-core (1x2.4 GHz Kryo 475 Prime & 1x2.2 GHz Kryo 475 Gold & 6x1.8 GHz Kryo 475 Silver);Adreno 620;No;256GB 8GB RAM;"48 MP, f/1.7, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS";Dual-LED dual-tone flash, auto HDR, panorama;4K@30fps, 1080p@30/60/120fps, gyro-EIS;20 MP, f/2.2, (wide), 0.8µm;1080p@30/60fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO;Yes;No;USB Type-C 3.1;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer;;Li-Po 2800 mAh, non-removable;Polished Graphite, Blush Gold, Liquid Mercury;XT2071-4;;Auto HDR;;;;Second external G-OLED display, 2.7 inches, 600 x 800 pixels;;;;;;;;
https://www.gsmarena.com/motorola_moto_g9_plus-10432.php;https://fdn2.gsmarena.com/vv/bigpic/motorola-moto-g9-plus-new.jpg;Motorola Moto G9 Plus;Released 2020, September 07;223g, 9.7mm thickness;Android 10;64GB/128GB storage, microSDXC;127;0.7%;1,415,361 hits;"6.81""";1080x2400 pixels;4/6 GB RAM;Snapdragon 730G;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 28, 66 Brazil;;HSPA, LTE-A;2020, September 07;Available. Released 2020, September 07;170 x 78.1 x 9.7 mm (6.69 x 3.07 x 0.38 in);223 g (7.87 oz);Glass front, plastic back, plastic frame;Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD, HDR10;6.81 inches, 112.0 cm(~84.3% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~386 ppi density);;Android 10;Qualcomm SDM730 Snapdragon 730G (8 nm);Octa-core (2x2.2 GHz Kryo 470 Gold & 6x1.8 GHz Kryo 470 Silver);Adreno 618;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM;"64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF8 MP, f/2.2, 118˚ (ultrawide), 1/4.0"", 1.12µm2 MP, f/2.2, (macro)2 MP, f/2.2, (depth)";LED flash, HDR, panorama;4K@30fps, 1080p@30/60/120fps, gyro-EIS;16 MP, f/2.0, 29mm (standard);1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.0, A2DP, LE;GPS, GLONASS, GALILEO;Yes;FM radio;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, gyro, proximity;;Li-Po 5000 mAh, non-removable;Rose Gold, Indigo Blue;XT2087-1;About 300 EUR;HDR;;AnTuTu: 253105 (v8)GeekBench: 1695 (v5.1)GFXBench: 15fps (ES 3.1 onscreen);;;;;;;;;;
