Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;displayprotection;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;wlan;bluetooth;gps;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;batmusicplayback1;colors;sar-eu;price;cam2video;batlife;displayother;bodyother;sar-us;gprstext;edge;models;optionalother;memoryother
https://www.gsmarena.com/sony_ericsson_c905-2427.php;https://fdn2.gsmarena.com/vv/bigpic/se-c905.jpg;Sony Ericsson C905;Released 2008, October;136g, 19.5mm thickness;Feature phone;160MB storage, Memory Stick Micro slot;95;0.1%;6,719,471 hits;"2.4""";240x320 pixels; ;;930 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;HSPA 3.6/0.384 Mbps;2008, June. Released 2008, October;Discontinued;104 x 49 x 18-19.5 mm;136 g (4.80 oz);Mini-SIM;TFT, 256K colors;2.4 inches, 17.8 cm(~35.0% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);Scratch-resistant glass;;;;;Memory Stick Micro (M2), up to 8 GB, 2 GB/ 8 GB included;160MB;8 MP, AF;xenon flash;320p@30fps;No;Wi-Fi 802.11 b/g, DLNA;2.0, A2DP;"GPS, A-GPS; Wayfinder Navigator 7";Stereo FM radio, RDS;2.0;Accelerometer;MP3/AAC/MP4 playerTrackID music recognitionPhoto editorTV-outOrganizerVoice memo/dialPredictive text input;Removable Li-Po 930 mAh battery (BST-38);Up to 380 h (2G) / Up to 360 h (3G);Up to 9 h (2G) / Up to 4 h (3G);;Night Black, Ice Silver, Copper Gold, Tender Rose;0.77 W/kg (head);About 180 EUR;;;;;1.02 W/kg (head)     0.58 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_s302-2429.php;https://fdn2.gsmarena.com/vv/bigpic/se-s302.jpg;Sony Ericsson S302;Released 2008, December;79g, 12mm thickness;Feature phone;20MB storage, Memory Stick Micro slot;26;N/A;863,158 hits;"2.0""";176x220 pixels; ;;950 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;;2008, June. Released 2008, December;Discontinued;101 x 46 x 12 mm (3.98 x 1.81 x 0.47 in);79 g (2.79 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.6 cm(~27.1% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;;Memory Stick Micro (M2), up to 4 GB;20MB;2 MP;LED flash;Yes;No;No;2.0, A2DP;No;FM radio;Proprietary;;MP3 playerTrackID music recognitionOrganizerVoice memoPredictive text input;Removable Li-Po 950 mAh battery;Up to 300 h;Up to 7 h;;Thunder Grey, Crystal Blue;;About 70 EUR;;;;;1.22 W/kg (head)     0.36 W/kg (body);Yes;Yes;;;
https://www.gsmarena.com/sony_ericsson_f305-2431.php;https://fdn2.gsmarena.com/vv/bigpic/se-f305.jpg;Sony Ericsson F305;Released 2008, November;97.5g, 14.6mm thickness;Feature phone;10MB storage, Memory Stick Micro slot;26;N/A;1,436,776 hits;"2.0""";176x220 pixels; ;;950 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;;;2008, June. Released 2008, November;Discontinued;96 x 47 x 14.6 mm (3.78 x 1.85 x 0.57 in);97.5 g (3.46 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.6 cm(~27.9% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;;Memory Stick Micro (M2), up to 4 GB;10MB;2 MP;;Yes;No;No;2.0, A2DP;No;Stereo FM radio, RDS;Proprietary;;MP3 playerTrackID music recognitionPhoto editorOrganizerVoice memo/dial;Removable Li-Po 950 mAh battery;Up to 400 h;Up to 8 h;;Polar White, Mystic Black, Raspberry Red, Tectonic Grey;;About 70 EUR;;;;;0.84 W/kg (head)     0.52 W/kg (body);Yes;Yes;;;
https://www.gsmarena.com/sony_ericsson_j132-2430.php;https://fdn2.gsmarena.com/vv/bigpic/se-j132.jpg;Sony Ericsson J132;Released 2009, January;76g, 15.3mm thickness;Feature phone;4MB storage, no card slot;20;N/A;352,834 hits;"1.5""";128x128 pixels; ;;930 mAh Li-Po;GSM 900 / 1800;;;2008, June. Released 2009, January;Discontinued;103 x 45 x 15.3 mm (4.06 x 1.77 x 0.60 in);76 g (2.68 oz);Mini-SIM;CSTN, 65K colors;1.5 inches, 7.3 cm(~15.7% screen-to-body ratio);128 x 128 pixels, 1:1 ratio (~121 ppi density);;;;;;No;4MB;No;;;;No;No;No;Stereo FM radio, RDS;No;;OrganizerPredictive text input;Removable Li-Po 930 mAh battery;Up to 450 h;Up to 9 h;;Night Black, Heaven Blue;1.21 W/kg (head);About 40 EUR;;;;Dust resistant keypadFlashlight;;No;No;;;
https://www.gsmarena.com/sony_ericsson_k330-2428.php;https://fdn2.gsmarena.com/vv/bigpic/se-k330.jpg;Sony Ericsson K330;Released 2008, September;75g, 12mm thickness;Feature phone;10MB storage, no card slot;21;N/A;703,778 hits;"1.7""";128x160 pixels; ;;770 mAh Li-Po;GSM 900 / 1800;;;2008, June. Released 2008, September;Discontinued;100 x 45 x 12 mm (3.94 x 1.77 x 0.47 in);75 g (2.65 oz);Mini-SIM;TFT, 65K colors;1.7 inches, 9.1 cm(~20.2% screen-to-body ratio);128 x 160 pixels (~121 ppi density);;;;;;No;10MB;VGA;;Yes;No;No;Yes;No;FM radio;No;;MP3 playerOrganizerVoice memoPredictive text input;Removable Li-Po 770 mAh battery;Up to 300 h;Up to 7 h;;Gold on Black, Green on Black;0.94 W/kg (head);About 50 EUR;;;Wallpapers, screensavers;Flashlight;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_g502-2350.php;https://fdn2.gsmarena.com/vv/bigpic/se-g502.jpg;Sony Ericsson G502;Released 2008, June;83.5g, 13.5mm thickness;Feature phone;32MB storage, Memory Stick Micro slot;35;N/A;2,274,152 hits;"2.0""";240x320 pixels; ;;950 mAh Li-Po;GSM 900 / 1800 / 1900;HSDPA 2100;HSPA 3.6/0.384 Mbps;2008, April. Released 2008, June;Discontinued;103 x 46 x 13.5 mm (4.06 x 1.81 x 0.53 in);83.5 g (2.93 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.4 cm(~26.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;;;;;Memory Stick Micro (M2), up to 8 GB;32MB;2 MP;;Yes;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/MP4 playerTrackID music recognitionPhoto editorOrganizerVoice memo/dial;Removable Li-Po 950 mAh battery (BST-33);Up to 340 h (2G) / Up to 330 h (3G);Up to 10 h (2G) / Up to 5 h (3G);;Champagne Black, Brilliant Hazel, Celerity Red;1.37 W/kg (head);About 90 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_z780-2351.php;https://fdn2.gsmarena.com/vv/bigpic/se-z780.jpg;Sony Ericsson Z780;Released 2008, April;100g, 16mm thickness;Feature phone;35MB storage, Memory Stick Micro slot;17;N/A;626,448 hits;"2.2""";240x320 pixels; ;;950 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;HSPA 3.6/0.384 Mbps;2008, April;Discontinued;92 x 49 x 16 mm (3.62 x 1.93 x 0.63 in);100 g (3.53 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~33.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;Memory Stick Micro (M2), up to 8 GB;35MB;2 MP;;Yes;No;No;2.0, A2DP;GPS, A-GPS;FM radio;2.0;;MP3/MP4 playerTrackID music recognitionPhoto editorOrganizerVoice memo/dial;Removable Li-Po 950 mAh battery;Up to 350 h;Up to 9 h 30 min;;Grand Onyx, Amethyst Silver;;About 90 EUR;;;Second external monochrome display (36 x 128 pixels);;1.43 W/kg (head)     0.69 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_t303-2313.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-t303.jpg;Sony Ericsson T303;Released 2008, August;93g, 14.7mm thickness;Feature phone;8MB storage, no card slot;21;N/A;1,899,519 hits;"1.8""";128x160 pixels; ;;930 mAh Li-Po;GSM 900 / 1800 / 1900 - T303i;;;2008, March. Released 2008, August;Discontinued;83 x 47 x 14.7 mm (3.27 x 1.85 x 0.58 in);93 g (3.28 oz);Mini-SIM;TFT, 65K colors;1.8 inches, 10.2 cm(~26.1% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;No;8MB;1.3 MP;;No;No;No;2.0;No;Stereo FM radio, RDS;Proprietary (charging, mass storage);;TrackID music recognitionMP3 playerVoice memoOrganizerStopwatchPredictive text input;Removable Li-Po 930 mAh battery (BST-38);Up to 400 h;Up to 9 h;;Shimmering Silver, Shadow Black;0.44 W/kg (head);About 60 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_xperia_x1-2246.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-xperia-x1.jpg;Sony Ericsson Xperia X1;Released 2008, October;145g, 17mm thickness;Microsoft Windows Mobile 6.1 Professional;256MB RAM storage, microSD slot;96;0.2%;11,157,116 hits;"3.0""";480x800 pixels;256 MB RAM;MSM7200;1500 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 1900 / 2100;HSPA 7.2/2 Mbps;2008, February. Released 2008, October;Discontinued;110.5 x 52.6 x 17 mm (4.35 x 2.07 x 0.67 in);145 g (5.11 oz);Mini-SIM;TFT resistive touchscreen, 65K colors;3.0 inches, 25.6 cm(~44.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~311 ppi density);;Microsoft Windows Mobile 6.1 Professional;Qualcomm MSM7200;528 MHz ARM 11;;microSD (dedicated slot);256MB RAM, 512MB ROM;3.15 MP, AF;LED flash;480p@30fps;Videocall camera;Wi-Fi 802.11b/g;2.0, A2DP;GPS, A-GPS;Stereo FM radio, RDS;miniUSB 2.0;;MP3/AAC/MP4 playerPocket OfficePhoto editorOrganizerPredictive text inputVoice memo/dial;Removable Li-Po 1500 mAh battery (BST-41);Up to 833 h (2G) / Up to 640 h (3G);Up to 10 h (2G) / Up to 6 h (3G);;Solid Black, Steel Silver;0.57 W/kg (head);About 220 EUR;;;;Optical trackpad;;;;;;
https://www.gsmarena.com/sony_ericsson_g900-2247.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-g900.jpg;Sony Ericsson G900;Released 2008, May;99g, 13mm thickness;Symbian, UIQ;160MB storage, Memory Stick Micro slot;36;0.1%;3,866,917 hits;"2.4""";240x320 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2008, February. Released 2008, May;Discontinued;106 x 49 x 13 mm (4.17 x 1.93 x 0.51 in);99 g (3.49 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~34.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Symbian, UIQ;;;;Memory Stick Micro (M2), up to 8 GB;160MB;5 MP, AF;LED flash;Yes;Videocall camera;Wi-Fi 802.11b/g;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerHandwriting recognitionStickyNotesTrackID music recognitionBusiness card scannerPhoto editorDocument viewer/editorOrganizerStopwatchVoice memo/dial;Removable Li-Ion 950 mAh battery (BST-33);Up to 380 h;Up to 12 h;;Dark Red, Dark Brown;1.47 W/kg (head);About 150 EUR;;;Wallpapers, screensavers;;;;;;;
https://www.gsmarena.com/sony_ericsson_g700-2248.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-g700.jpg;Sony Ericsson G700;Released 2008, May;99g, 13mm thickness;Symbian, UIQ;160MB storage, Memory Stick Micro slot;22;N/A;1,643,000 hits;"2.4""";240x320 pixels; ;;950 mAh Li-Po;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2008, February. Released 2008, May;Discontinued;106 x 49 x 13 mm (4.17 x 1.93 x 0.51 in);99 g (3.49 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~34.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Symbian, UIQ;;;;Memory Stick Micro (M2), up to 8 GB;160MB;3.15 MP;LED flash;Yes;Videocall camera;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerHandwriting recognitionStickyNotesTrackID music recognitionPhoto editorDocument editor (Word, Excel, PowerPoint, PDF)OrganizerStopwatchVoice memo/dial;Removable Li-Po 950 mAh battery (BST-33);Up to 380 h;Up to 12 h;;Silk Bronze;;About 80 EUR;;;Wallpapers, screensavers;;1.38 W/kg (head)     1.45 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_g700_business_edition-2440.php;https://fdn2.gsmarena.com/vv/bigpic/se-g700-be.jpg;Sony Ericsson G700 Business Edition;Released 2008;99g, 13mm thickness;Symbian, UIQ;160MB storage, Memory Stick Micro slot;18;N/A;539,601 hits;"2.4""";240x320 pixels; ;;950 mAh Li-Po;GSM 900 / 1800 / 1900;UMTS 2100;Yes, 384 kbps;2008, June. Released 2008;Discontinued;106 x 49 x 13 mm (4.17 x 1.93 x 0.51 in);99 g (3.49 oz);Mini-SIM;TFT resistive touchscreen, 256K colors;2.4 inches, 17.8 cm(~34.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;Symbian, UIQ;;;;Memory Stick Micro (M2), up to 8 GB;160MB;No;;;;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerHandwriting recognitionStickyNotesTrackID music recognitionPhoto editorDocument editor (Word, Excel, PowerPoint, PDF)OrganizerStopwatchVoice memo/dial;Removable Li-Po 950 mAh battery (BST-33);Up to 380 h;Up to 12 h;;Mineral Gray;;About 100 EUR;;;Wallpapers, screensavers;;1.38 W/kg (head)     1.45 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_w980-2249.php;https://fdn2.gsmarena.com/vv/bigpic/se-w980.jpg;Sony Ericsson W980;Released 2008, July;100g, 16.9mm thickness;Feature phone;8GB storage, no card slot;50;0.1%;3,180,769 hits;"2.2""";240x320 pixels; ;;930 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 2100;HSPA 3.6/0.384 Mbps;2008, February. Released 2008, July;Discontinued;92 x 46 x 16.9 mm (3.62 x 1.81 x 0.67 in);100 g (3.53 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~35.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;No;8GB;3.15 MP;;Yes;Videocall camera;No;2.0, A2DP;No;"Stereo FM radio, RDS; FM transmitter";2.0;Accelerometer;Walkman playerTrackID music recognitionShake controlPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Po 930 mAh battery (BST-38);Up to 370 h (2G) / Up to 360 h (3G);Up to 9 h (2G) / Up to 4 h 30 min (3G);;Piano Black, Opera Brown, Violin Red;0.67 W/kg (head);About 150 EUR;;;Second external TFT display, 256K colors (176 x 176 pixels);;;;;;;
https://www.gsmarena.com/sony_ericsson_c902-2250.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-c902.jpg;Sony Ericsson C902;Released 2008, June;107g, 10.5mm thickness;Feature phone;160MB storage, Memory Stick Micro slot;56;0.1%;4,661,307 hits;"2.0""";240x320 pixels;128 MB RAM;;930 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 2100 - C902i only;HSPA 3.6/0.384 Mbps;2008, February. Released 2008, June;Discontinued;108 x 49 x 10.5 mm (4.25 x 1.93 x 0.41 in);107 g (3.77 oz);Mini-SIM;TFT, 256K colors;2.0 inches, 12.4 cm(~23.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;;;;;Memory Stick Micro (M2), up to 8 GB;160MB;5 MP, AF;LED flash;320p@30fps;QCIF videocall camera;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;Accelerometer;MP3/AAC/MP4 playerTrackID music recognitionPhoto editorOrganizerVoice memo/dial;Removable Li-Po 930 mAh battery (BST-38);Up to 400 h (2G) / Up to 360 h (3G);Up to 9 h (2G) / Up to 4 h (3G);;Swift Black, Luscious Red, Titanium Silver, Cinnamon Bronze;1.34 W/kg (head);About 130 EUR;;;;;1.32 W/kg (head)     1.11 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_c702-2251.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-c702.jpg;Sony Ericsson C702;Released 2008, June;105g, 15.5mm thickness;Feature phone;160MB storage, Memory Stick Micro slot;33;N/A;2,035,883 hits;"2.2""";240x320 pixels; ;;950 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 2100 - C702i only;HSPA 3.6/0.384 Mbps;2008, February. Released 2008, June;Discontinued;106 x 48 x 15.5 mm (4.17 x 1.89 x 0.61 in);105 g (3.70 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~29.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;Memory Stick Micro (M2), up to 4 GB;160MB;3.15 MP, AF;LED flash;320p@30fps;QCIF videocall camera;No;2.0, A2DP;GPS, A-GPS;Stereo FM radio, RDS;2.0;;MP3/AAC/MP4 playerTrackID music recognitionPhoto editorOrganizerVoice memo/dial;Removable Li-Ion 950 mAh battery (BST-33);Up to 300 h (2G) / Up to 300 h (3G);Up to 7 h (2G) / Up to 2 h 30 min (3G);;Speed Black, Cool Cyan, Energy Black;1.00 W/kg (head);About 130 EUR;;;Wallpapers, screensavers;IP54, dust and water resistant;;;;;;
https://www.gsmarena.com/sony_ericsson_z770-2252.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z770.jpg;Sony Ericsson Z770;Released 2008, March;91g, 16mm thickness;Feature phone;32MB storage, Memory Stick Micro slot;17;N/A;656,974 hits;"2.2""";240x320 pixels; ;;930 mAh Li-Po;GSM 900 / 1800 / 1900;HSDPA 2100;HSPA 3.6/0.384 Mbps;2008, February. Released 2008, March;Discontinued;93 x 48 x 16 mm (3.66 x 1.89 x 0.63 in);91 g (3.21 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~33.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;Memory Stick Micro (M2), up to 8 GB;32MB;2 MP;;320p@15fps;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;MP3/AAC playerTrackID music recognitionPhoto editorOrganizerVoice memo/dial;Removable Li-Po 930 mAh battery (BST-38);Up to 350 h;Up to 8 h 30 min;;Vogue Red, Graphite Black,Exquisite Gold;;About 110 EUR;;;Wallpapers, screensavers;;0.66 W/kg (head)     0.84 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_t280-2230.php;https://fdn2.gsmarena.com/vv/bigpic/se-t280.jpg;Sony Ericsson T280;Released 2008, May;82g, 13mm thickness;Feature phone;10MB storage, no card slot;25;N/A;1,001,737 hits;"1.7""";128x160 pixels; ;;780 mAh Li-Po;GSM 900 / 1800 - T280i;;;2008, January. Released 2008, May;Discontinued;100 x 45 x 13 mm (3.94 x 1.77 x 0.51 in);82 g (2.89 oz);Mini-SIM;TFT, 65K colors;1.7 inches, 9.1 cm(~20.2% screen-to-body ratio);128 x 160 pixels (~121 ppi density);;;;;;No;10MB;1.3 MP;;No;No;No;Yes;No;FM radio;No;;OrganizerStopwatchPredictive text input;Removable Li-Po 780 mAh battery (BST-36);Up to 300 h;Up to 7 h;;Silver on Black, Copper on Silver, Firmanent Blue, Blossom Pink;0.96 W/kg (head);About 60 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_t270-2229.php;https://fdn2.gsmarena.com/vv/bigpic/se-t270.jpg;Sony Ericsson T270;Released 2008;82g, 13mm thickness;Feature phone;10MB storage, no card slot;17;N/A;251,485 hits;"1.7""";128x160 pixels; ;;780 mAh Li-Ion;GSM 900 / 1800 - T270i;;;2008, January. Released 2008;Discontinued;100 x 45 x 13 mm (3.94 x 1.77 x 0.51 in);82 g (2.89 oz);Mini-SIM;TFT, 65K colors;1.7 inches, 9.1 cm(~20.2% screen-to-body ratio);128 x 160 pixels (~121 ppi density);;;;;;No;10MB;No;;;;No;Yes;No;FM radio;No;;OrganizerStopwatchPredictive text input;Removable Li-Ion 780 mAh battery (BST-36);Up to 300 h;Up to 7 h;;Silver on Black, Copper on Silver;;About 120 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_r306_radio-2227.php;https://fdn2.gsmarena.com/vv/bigpic/se-r306.jpg;Sony Ericsson R306 Radio;Released 2008, September;93g, 15.8mm thickness;Feature phone;5MB storage, no card slot;22;N/A;1,368,926 hits;"1.9""";128x160 pixels; ;;930 mAh Li-Po;GSM 900 / 1800 / 1900 - R306i;;;2008, January. Released 2008, September;Discontinued;90 x 47.9 x 15.8 mm (3.54 x 1.89 x 0.62 in);93 g (3.28 oz);Mini-SIM;TFT, 65K colors;1.9 inches, 11.4 cm(~26.4% screen-to-body ratio);128 x 160 pixels (~108 ppi density);;;;;;No;5MB;1.3 MP;;SQCIF;No;No;Yes;No;Stereo AM/FM radio, RDS, recording;Proprietary;;TrackIDMP3/AAC playerPredictive text inputPhoto editorVoice memoOrganizerStopwatchTimer;Removable Li-Po 930 mAh battery (BST-38);Up to 410 h;Up to 9 h;;Coffee Black, Champagne White;0.71 W/kg (head);About 60 EUR;;;Second external monochrome (96x32 pixels) displayWallpapers, screensavers;;;Class 10;No;;Dedicated radio keys;
https://www.gsmarena.com/sony_ericsson_r300_radio-2228.php;https://fdn2.gsmarena.com/vv/bigpic/se-r300.jpg;Sony Ericsson R300 Radio;Released 2008, July;75g, 12mm thickness;Feature phone;8MB storage, no card slot;18;N/A;733,450 hits;"1.8""";128x160 pixels; ;;;GSM 900 / 1800 / 1900 - R300i;;;2008, January. Released 2008, July;Discontinued;101 x 46 x 12 mm (3.98 x 1.81 x 0.47 in);75 g (2.65 oz);Mini-SIM;TFT, 65K colors;1.8 inches, 10.2 cm(~21.9% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;;;No;8MB;VGA;;No;No;No;Yes;No;Stereo AM/FM radio, RDS, recording;Proprietary;;TrackIDMP3/AAC playerPredictive text inputPhoto editorVoice memoOrganizerStopwatchTimer;Removable Li-Ion battery;Up to 400 h;Up to 9 h;;Antique Copper, Steel Black;0.87 W/kg (head);About 60 EUR;;;Wallpapers, screensavers;;;Class 10;No;;;
https://www.gsmarena.com/sony_ericsson_w760-2197.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w760.jpg;Sony Ericsson W760;Released 2008, May;103g, 15mm thickness;Feature phone;40MB storage, Memory Stick Micro slot;24;N/A;2,241,729 hits;"2.2""";240x320 pixels; ;;930 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900 / 2100;HSPA;2008, January. Released 2008, May;Discontinued;103 x 48 x 15 mm (4.06 x 1.89 x 0.59 in);103 g (3.63 oz);Mini-SIM;TFT, 256K colors;2.2 inches, 15.0 cm(~30.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;;;Memory Stick Micro (M2), up to 4 GB, 1 GB included;40MB;3.15 MP;;Yes;No;No;2.0, A2DP;GPS;Stereo FM radio, RDS;2.0;Accelerometer;MP3/AAC playerTrackID music recognitionSensMeShake controlPush to talkPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Po 930 mAh battery (BST-38);Up to 400 h (2G) / Up to 350 h (3G);Up to 9 h (2G) / Up to 4 h (3G);Up to 20 h;Rocky Silver, Fancy Red, Intense Black;0.53 W/kg (head);About 100 EUR;;;;;0.81 W/kg (head)     0.61 W/kg (body);;;;;
https://www.gsmarena.com/sony_ericsson_z555-2199.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-z555.jpg;Sony Ericsson Z555;Released 2008, March;95g, 16.5mm thickness;Feature phone;12MB storage, Memory Stick Micro slot;21;N/A;929,399 hits;"1.9""";176x220 pixels; ;;930 mAh Li-Ion;GSM 900 / 1800 / 1900 - Z555i;;;2008, January. Released 2008, March;Discontinued;95 x 49 x 16.5 mm (3.74 x 1.93 x 0.65 in);95 g (3.35 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 11.4 cm(~24.4% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 8 GB;12MB;1.3 MP;;No;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;Dynamic themesMedia playerShake controlPredictive text inputOrganizerVoice memo;Removable Li-Ion 930 mAh battery  (BST-39);Up to 360 h;Up to 8 h 20 min;;Diamond Black, Dusted Rose;1.02 W/kg (head);About 80 EUR;;;Gesture ControlSecond external OLED, mono display (128 x 36 pixels);;;Class 10;Class 10;;;
https://www.gsmarena.com/sony_ericsson_w350-2198.php;https://fdn2.gsmarena.com/vv/bigpic/sonyericsson-w350.jpg;Sony Ericsson W350;Released 2008, May;80g, 10.5mm thickness;Feature phone;14MB storage, Memory Stick Micro slot;48;0.1%;2,932,006 hits;"1.9""";176x220 pixels; ;;780 mAh Li-Po;GSM 900 / 1800 / 1900 - W350i;;;2008, January. Released 2008, May;Discontinued;104 x 43 x 10.5 mm (4.09 x 1.69 x 0.41 in);80 g (2.82 oz);Mini-SIM;TFT, 256K colors;1.9 inches, 11.4 cm(~25.4% screen-to-body ratio);176 x 220 pixels (~148 ppi density);;;;;;Memory Stick Micro (M2), up to 4 GB, 512 MB included;14MB;1.3 MP;;No;No;No;2.0, A2DP;No;Stereo FM radio, RDS;2.0;;Walkman playerTrackID music recognitionPredictive text inputPhoto editorOrganizerVoice memo;Removable Li-Po 780 mAh battery (BST-36);Up to 300 h;Up to 7 h;Up to 15 h;Electric black, Ice blue, Hypnotic black, Graphic white, Wisteria Purple, Turbo Red, Pink;;About 70 EUR;;;Wallpapers, screensavers;;1.48 W/kg (head)     0.90 W/kg (body);Class 10;Class 10;;;
