Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;displayprotection;sar-us;cam2features;build;battalktime1;batstandby1;batmusicplayback1;sar-eu;gprstext;edge;bodyother;featuresother;optionalother;displayother
https://www.gsmarena.com/micromax_canvas_selfie_3_q348-7667.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie-3-q348.jpg;Micromax Canvas Selfie 3 Q348;Released 2015, August;110g, 7.8mm thickness;Android 5.0;8GB storage, microSDHC;7;N/A;307,327 hits;"4.8""";720x1280 pixels;1 GB RAM;MT6582;2300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, August. Released 2015, August;Discontinued;141 x 68.4 x 7.8 mm (5.55 x 2.69 x 0.31 in);110 g (3.88 oz);Dual SIM;AMOLED;4.8 inches, 63.5 cm(~65.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~306 ppi density);Android 5.0 (Lollipop);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.1, A2DP, LE;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2300 mAh, non-removable;Black;;;Corning Gorilla Glass 3;;LED flash;;Up to 8 h 30 min;Up to 275 h;;0.41 W/kg (head)     0.75 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_canvas_selfie_2_q340-7666.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie2-q340.jpg;Micromax Canvas Selfie 2 Q340;Released 2015, August;136g, 9mm thickness;Android 5.0;8GB storage, microSDHC;1;N/A;454,892 hits;"5.0""";480x854 pixels;1 GB RAM;MT6582M;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, August. Released 2015, August;Discontinued;143 x 71.8 x 9 mm (5.63 x 2.83 x 0.35 in);136 g (4.80 oz);Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~67.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black;Q340;;;;LED flash;;Up to 7 h;Up to 313 h;;0.36 W/kg (head)     0.66 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_canvas_xpress_2_e313-7452.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-xpress2-e313.jpg;Micromax Canvas Xpress 2 E313;Released 2015, August;135g, 9.3mm thickness;Android 4.4.2;8GB storage, microSDHC;33;N/A;3,831,048 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6592M;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, July. Released 2015, August;Discontinued;140.5 x 69.8 x 9.3 mm (5.53 x 2.75 x 0.37 in);135 g (4.76 oz);Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~70.3% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.2 (KitKat);Mediatek MT6592M (28 nm);Octa-core 1.4 GHz Cortex-A7;Mali-450MP4;microSDHC;8GB 1GB RAM;;13 MP, AF;Dual-LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2500 mAh, removable;Black;E313;About 90 EUR;Corning Gorilla Glass (unspecified version);0.54 W/kg (head)     0.48 W/kg (body);;;Up to 9 h 30 min (3G);Up to 393 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_bolt_d303-7432.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-d303.jpg;Micromax Bolt D303;Released 2015, July;;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;4;N/A;252,700 hits;"4.0""";480x800 pixels;512 MB RAM;MT6572M;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, July. Released 2015, July;Discontinued;-;-;Dual SIM;TFT, 256K colors;4.0 inches, 45.5 cm;480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.4.2 (KitKat);Mediatek MT6572M (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;;3.15 MP;LED flash;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1300 mAh, removable;Black;;;;0.39 W/kg (head)     0.64 W/kg (body);;;Up to 4 h 40 min (3G);Up to 245 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_bolt_s301-7402.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-s301.jpg;Micromax Bolt S301;Released 2015, August;;Android 4.4.2, up to 5.0;4GB 512MB RAM storage, microSDHC slot;1;N/A;264,329 hits;"3.5""";480x854 pixels;512 MB RAM;;1200 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2015, July. Released 2015, August;Discontinued;-;-;Dual SIM;TFT, 256K colors;3.5 inches, 33.8 cm;480 x 854 pixels, 16:9 ratio (~280 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop);;1.0 GHz;;microSDHC;4GB 512MB RAM;;1.3 MP;;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.1;A-GPS only;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1200 mAh, removable;Black, White;;About 40 EUR;;;;;;;;;;;;;;
https://www.gsmarena.com/micromax_canvas_selfie_lens_q345-7401.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-selfie-lens-plus-q345.jpg;Micromax Canvas Selfie Lens Q345;Released 2015, June;144g, 8.1mm thickness;Android 5.0;8GB storage, microSDHC;13;N/A;905,957 hits;"5.0""";720x1280 pixels;1 GB RAM;MT6582;2800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, June. Released 2015, June;Discontinued;143 x 71 x 8.1 mm (5.63 x 2.80 x 0.32 in);144 g (5.08 oz);Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~67.9% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.0 (Lollipop);Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC (dedicated slot);8GB 1GB RAM;;8 MP, AF;LED flash;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2800 mAh, non-removable;Champagne, Moondust Gray;Q345;About 120 EUR;Corning Gorilla Glass 3;;;;Up to 9 h (3G);Up to 374 h (3G);;0.35 W/kg (head)     0.86 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_canvas_sliver_5_q450-7306.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-sliver-5--1.jpg;Micromax Canvas Sliver 5 Q450;Released 2015, July;97g, 5.1mm thickness;Android 5.0.2;16GB storage, no card slot;63;0.1%;6,601,642 hits;"4.8""";720x1280 pixels;2 GB RAM;Snapdragon 410;2000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;LTE 800 / 1800 / 2600 TD-LTE 2300;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, June. Released 2015, July;Discontinued;5.1 mm thickness;97 g (3.42 oz);Nano-SIM;AMOLED;4.8 inches, 63.5 cm;720 x 1280 pixels, 16:9 ratio (~306 ppi density);Android 5.0.2 (Lollipop);Qualcomm MSM8916 Snapdragon 410 (28 nm);Quad-core 1.2 GHz Cortex-A53;Adreno 306;No;16GB 2GB RAM;eMMC 4.5;8 MP, AF;LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Po 2000 mAh, non-removable;White;Q450;About 250 EUR;Corning Gorilla Glass 3;;;;Up to 8 h (3G);Up to 345 h (3G);;0.31 W/kg (head)     1.07 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_canvas_tab_p690-7292.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-tab-p690.jpg;Micromax Canvas Tab P690;Released 2015, June;;Android 4.4.4, up to 5.0.2;8GB storage, microSDHC;8;N/A;295,900 hits;"8.0""";800x1280 pixels;1 GB RAM;Intel Atom;4000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, June. Released 2015, June;Discontinued;;-;Micro-SIM;IPS LCD;8.0 inches, 185.6 cm;800 x 1280 pixels, 16:10 ratio (~189 ppi density);Android 4.4.4 (KitKat), upgradable to 5.0.2 (Lollipop);Intel Atom;Quad-core 1.83 GHz;;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP, AF;;720p;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 4000 mAh, non-removable;Gray;;About 130 EUR;;0.20 W/kg (head)     1.17 W/kg (body);;;Up to 13 h 30 min (3G);Up to 180 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_canvas_knight_2_e471-7276.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-knight-2.jpg;Micromax Canvas Knight 2 E471;Released 2015, June;6.3mm thickness;Android 5.0;16GB storage, microSDHC;18;N/A;1,250,926 hits;"5.0""";720x1280 pixels;2 GB RAM;Snapdragon 615;2260 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;LTE 1800 / 2100 / 2300;HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps;2015, June. Released 2015, June;Discontinued;6.3 mm thickness;-;Hybrid Dual SIM (Micro-SIM/Nano-SIM, dual stand-by);AMOLED;5.0 inches, 68.9 cm;720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.0 (Lollipop);Qualcomm MSM8939 Snapdragon 615 (28 nm);Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Adreno 405;microSDHC (uses shared SIM slot);16GB 2GB RAM;eMMC 4.5;13 MP, AF;Dual-LED flash;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2260 mAh, non-removable;White, Gold;;About 230 EUR;Corning Gorilla Glass 3;;;Glass front (Gorilla Glass 3), glass back (Gorilla Glass 3), aluminum frame;Up to 7 h 45 min (3G);Up to 335 h (3G);;0.31 W/kg (head)     1.07 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_canvas_a1_aq4502-7268.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-a1.jpg;Micromax Canvas A1 AQ4502;Released 2015, June;136g, 9mm thickness;Android 5.1, Android One;8GB storage, microSDHC;10;N/A;266,318 hits;"4.5""";480x854 pixels;1 GB RAM;MT6582;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100;;HSPA;2015, June. Released 2015, June;Discontinued;132 x 67 x 9 mm (5.20 x 2.64 x 0.35 in);136 g (4.80 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~63.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 5.1 (Lollipop), Android One;Mediatek MT6582 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP, AF;LED flash, panorama;720p;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1700 mAh, removable;Black;AQ4502;About 90 EUR;;;;;Up to 6 h;Up to 160 h;;0.24 W/kg (head)     0.93 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_q391_canvas_doodle_4-7258.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-q391-canvas-doodle-4.jpg;Micromax Q391 Canvas Doodle 4;Released 2015, May;8.5mm thickness;Android 5.0;8GB storage, microSDHC;12;N/A;1,759,056 hits;"6.0""";540x960 pixels;1 GB RAM;MT6582M;3000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, May. Released 2015, May;Discontinued;165.5 x 85.3 x 8.5 mm (6.52 x 3.36 x 0.33 in);-;Dual SIM (Micro-SIM, dual stand-by);IPS LCD;6.0 inches, 99.2 cm(~70.3% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~184 ppi density);Android 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC (dedicated slot);8GB 1GB RAM;;8 MP, AF;LED flash;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;3.0;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Black, White;Q391;About 140 EUR;Corning Gorilla Glass 3;;;;Up to 10 h;Up to 300 h;;0.20 W/kg (head)     0.57 W/kg (body);;;;;;
https://www.gsmarena.com/micromax_canvas_nitro_2_e311-7142.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-nitro2-e311.jpg;Micromax Canvas Nitro 2 E311;Released 2015, May;143g, 7.5mm thickness;Android 4.4.2;16GB storage, microSDHC;16;N/A;1,756,213 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6592;2400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, May. Released 2015, May;Discontinued;143.5 x 72.1 x 7.5 mm (5.65 x 2.84 x 0.30 in);143 g (5.04 oz);Dual SIM;IPS LCD;5.0 inches, 68.9 cm(~66.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 4.4.2 (KitKat);Mediatek MT6592 (28 nm);Octa-core 1.4 GHz Cortex-A7;Mali-450MP4;microSDHC;16GB 2GB RAM;;13 MP, AF;LED flash;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, non-removable;Black, White;E311;About 150 EUR;Corning Gorilla Glass 3;0.24 W/kg (head)     0.55 W/kg (body);;;Up to 9 h (3G);Up to 250 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_q372_unite_3-7223.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-unite-3-q372.jpg;Micromax Q372 Unite 3;Released 2015, May;;Android 5.0;8GB storage, microSDHC;20;N/A;1,809,154 hits;"4.7""";480x800 pixels;1 GB RAM;MT6582M;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, May. Released 2015, May;Discontinued;-;-;Dual SIM;IPS LCD;4.7 inches, 62.9 cm;480 x 800 pixels, 5:3 ratio (~199 ppi density);Android 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;8 MP, AF;LED flash;720p;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0, OTG;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black;Q372;About 110 EUR;Corning Gorilla Glass (unspecified version);0.20 W/kg (head)     0.40 W/kg (body);;;Up to 8 h;Up to 220 h;;;;;;;;
https://www.gsmarena.com/micromax_canvas_play_q355-7220.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-play-q355.jpg;Micromax Canvas Play Q355;Released 2015, May;9.9mm thickness;Android 5.0;8GB storage, microSDHC;5;N/A;621,003 hits;"5.5""";480x854 pixels;1 GB RAM;MT6582M;2820 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2015, April. Released 2015, May;Discontinued;-;-;Dual SIM (Mini-SIM/ Micro-SIM, dual stand-by);TFT, 256K colors;5.5 inches, 83.4 cm(~68.1% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~178 ppi density);Android 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP;LED flash;720p;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2820 mAh, removable;Dark blue, White;Q355;About 110 EUR;;0.15 W/kg (head)     0.40 W/kg (body);;;Up to 10 h (3G);Up to 273 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_canvas_spark_q380-7213.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-canvas-spark-Q380.jpg;Micromax Canvas Spark Q380;Released 2015, April;134g, 8.5mm thickness;Android 5.0;8GB storage, microSDHC;57;N/A;7,400,896 hits;"4.7""";540x960 pixels;1 GB RAM;MT6582M;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2015, April. Released 2015, April;Discontinued;8.5 mm thickness;134 g (4.73 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;4.7 inches, 60.9 cm;540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC (dedicated slot);8GB 1GB RAM;;8 MP, AF;LED flash;720p;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;2.1;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, non-removable;White/Gold, Grey/Silver;Q380;About 70 EUR;Corning Gorilla Glass 3;0.29 W/kg (head)     0.42 W/kg (body);;;Up to 7 h (3G);Up to 335 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_bolt_s300-7162.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-s300.jpg;Micromax Bolt S300;Released 2015, March;123g, 11.2mm thickness;Android 4.4.3;4GB 512MB RAM storage, microSDHC slot;2;N/A;299,389 hits;"4.0""";480x800 pixels;512 MB RAM;Spreadtrum 7715;1200 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2015, March. Released 2015, March;Discontinued;124 x 65.8 x 11.2 mm (4.88 x 2.59 x 0.44 in);123 g (4.34 oz);Dual SIM;TFT, 256K colors;4.0 inches, 45.5 cm(~55.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.4.3 (KitKat);Spreadtrum 7715;1.0 GHz;;microSDHC;4GB 512MB RAM;;VGA;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.1;A-GPS only;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1200 mAh, removable;Black;;About 60 EUR;;0.53 W/kg (head)     0.67 W/kg (body);;;Up to 4 h 30 min;Up to 155 h;;;;;;;;
https://www.gsmarena.com/micromax_bolt_d320-7163.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-d320.jpg;Micromax Bolt D320;Released 2015, April;128g, 10.2mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;2;N/A;356,400 hits;"4.5""";480x854 pixels;512 MB RAM;MT6572;1600 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, March. Released 2015, April;Discontinued;135 x 66.5 x 10.2 mm (5.31 x 2.62 x 0.40 in);128 g (4.52 oz);Dual SIM;TFT, 256K colors;4.5 inches, 55.8 cm(~62.2% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.4.2 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.2 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;;3.15 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;A-GPS only;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1600 mAh, removable;Black;;;;;;;;;;;;;;;;
https://www.gsmarena.com/micromax_bolt_d321-7161.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-d321.jpg;Micromax Bolt D321;Released 2015, February;;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;2;N/A;262,102 hits;"5.0""";480x854 pixels;512 MB RAM;MT6572;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, February. Released 2015, February;Discontinued;-;-;Dual SIM;TFT, 256K colors;5.0 inches, 68.9 cm;480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 4.4.2 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;;5 MP;LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1800 mAh, removable;Black, White;;;;0.51 W/kg (head)     0.84 W/kg (body);;;Up to 7 h (3G);Up to 300 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_canvas_juice_2_aq5001-7140.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-aq5001.jpg;Micromax Canvas Juice 2 AQ5001;Released 2015, March;170g, 9.7mm thickness;Android 5.0;8GB storage, microSDHC;25;N/A;3,669,541 hits;"5.0""";720x1280 pixels;2 GB RAM;MT6582M;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2015, March. Released 2015, March;Discontinued;144 x 72.7 x 9.7 mm (5.67 x 2.86 x 0.38 in);170 g (6.00 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~65.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 5.0 (Lollipop);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC (dedicated slot);8GB 2GB RAM;;8 MP, AF;LED flash;720p@15fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 3000 mAh, non-removable;Gray;AQ5001;About 130 EUR;Corning Gorilla Glass 3;0.22 W/kg (head)     0.45 W/kg (body);;;Up to 9 h (3G);Up to 435 h (3G);;;;;;;;
https://www.gsmarena.com/micromax_bolt_q324-7144.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-q324.jpg;Micromax Bolt Q324;Released 2015, March;11.2mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;2;N/A;365,633 hits;"4.0""";480x800 pixels;512 MB RAM;Spreadtrum 7731;1450 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2015, March. Released 2015, March;Discontinued;124 x 64.5 x 11.2 mm (4.88 x 2.54 x 0.44 in);-;Dual SIM;TFT, 256K colors;4.0 inches, 45.5 cm(~56.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.4.2 (KitKat);Spreadtrum 7731;Quad-core 1.2 GHz;;microSDHC;4GB 512MB RAM;;2 MP;LED flash;Yes;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.1;A-GPS only;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1450 mAh, removable;Black, Blue, White;;About 60 EUR;;0.97 W/kg (head)     0.67 W/kg (body);;;Up to 5 h;Up to 279 h;;;;;;;;
https://www.gsmarena.com/micromax_bolt_a82-7145.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-bolt-a82.jpg;Micromax Bolt A82;Released 2015, February;;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;2;N/A;103,181 hits;"5.0""";480x854 pixels;512 MB RAM;MT6572;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2015, February. Released 2015, February;Discontinued;-;-;Dual SIM;TFT;5.0 inches, 68.9 cm;480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 4.4.2 (KitKat);Mediatek MT6572 (28 nm);Dual-core 1.3 GHz Cortex-A7;Mali-400;microSDHC;4GB 512MB RAM;;5 MP;LED flash;480p;VGA;;Wi-Fi 802.11 b/g/n, hotspot;2.0, EDR;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1800 mAh, removable;Black, Blue, White;;About 80 EUR;;0.23 W/kg (head)     0.57 W/kg (body);;;Up to 5 h;Up to 200 h;;;;;;;;
https://www.gsmarena.com/micromax_canvas_pep_q371-7141.php;https://fdn2.gsmarena.com/vv/bigpic/micromax-q371.jpg;Micromax Canvas Pep Q371;Released 2015, February;9.8mm thickness;Android 4.4.2;8GB storage, microSDHC;2;N/A;470,326 hits;"4.5""";480x854 pixels;1 GB RAM;MT6582M;1700 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 21.1/5.76 Mbps;2015, February. Released 2015, February;Discontinued;133.5 x 66.5 x 9.8 mm (5.26 x 2.62 x 0.39 in);-;Dual SIM;IPS LCD;4.5 inches, 55.8 cm(~62.9% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~218 ppi density);Android 4.4.2 (KitKat);Mediatek MT6582M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC;8GB 1GB RAM;;5 MP;LED flash;720p;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 1700 mAh, removable;Pristine White, Mystic Blue;;About 90 EUR;;0.58 W/kg (head)     0.65 W/kg (body);;;Up to 6 h (3G);Up to 210 h (3G);;;;;;;;
