Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;memoryslot;internalmemory;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;sar-eu;gpu;gprstext;edge;memoryother;cam2features;price;batstandby1;battalktime1;featuresother;bodyother;displayother;sar-us
https://www.gsmarena.com/celkon_c369-4502.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c369.jpg;Celkon C369;Released 2011;102g, 10mm thickness;Feature phone;microSDHC slot;2;N/A;45,052 hits;"2.2""";176x220 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;117 x 45 x 10 mm (4.61 x 1.77 x 0.39 in);102 g (3.60 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~28.9% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;LED flash;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 800 mAh battery;Gray/Silver, Black/Silver;;;Yes;No;;;About 30 EUR;Up to 200 h;Up to 5 h 50 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c88-4503.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c88.jpg;Celkon C88;Released 2011;98g, 14mm thickness;Feature phone;microSDHC slot;6;N/A;57,766 hits;"3.2""";240x400 pixels; ;;1300 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;109 x 54.5 x 14 mm (4.29 x 2.15 x 0.55 in);98 g (3.46 oz);Dual SIM (Mini-SIM);TFT;3.2 inches, 29.1 cm(~49.1% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1300 mAh battery;Black;;;Yes;No;;;About 50 EUR;Up to 220 h;Up to 5 h;Audio/video playerKing movies;;;
https://www.gsmarena.com/celkon_c2000-4504.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c2000.jpg;Celkon C2000;Released 2011;143g, 14mm thickness;Feature phone;microSDHC slot;7;N/A;47,377 hits;"2.8""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;119 x 55.7 x 14 mm (4.69 x 2.19 x 0.55 in);143 g (5.04 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 24.3 cm(~36.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 2000 mAh battery;Black;;;Yes;No;;;About 40 EUR;Up to 650 h;Up to 11 h 40 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c007-4505.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c007.jpg;Celkon C007;Released 2011;103g, 11mm thickness;Feature phone;microSDHC slot;10;N/A;44,458 hits;"2.2""";176x220 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;110 x 46 x 11 mm (4.33 x 1.81 x 0.43 in);103 g (3.63 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~30.1% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;Spy camera;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black/Red;;;Yes;No;;;About 20 EUR;Up to 550 h;Up to 6 h 40 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c999-4507.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c999.jpg;Celkon C999;Released 2011;100g, 12.5mm thickness;Feature phone;microSDHC slot;6;N/A;59,897 hits;"2.4""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;UMTS 2100 / 1800;Yes, 384 kbps;2011;Discontinued;112 x 60 x 12.5 mm (4.41 x 2.36 x 0.49 in);100 g (3.53 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~26.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;Yes;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;;;;;;;Up to 400 h;Up to 5 h;SNS integrationAudio/video player;Optical trackpad;;
https://www.gsmarena.com/celkon_c777-4508.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c777.jpg;Celkon C777;Released 2011;104g, 15.6mm thickness;Feature phone;microSDHC slot;5;N/A;44,737 hits;"2.4""";240x320 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;114.4 x 51.4 x 15.6 mm (4.50 x 2.02 x 0.61 in);104 g (3.67 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~30.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1500 mAh battery;Black, Gray;;;Yes;No;;;About 30 EUR;Up to 550 h;Up to 6 h 40 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c1-4509.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c1.jpg;Celkon C1;Released 2011;82g, 9mm thickness;Feature phone;microSDHC slot;5;N/A;42,729 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;105 x 55 x 9 mm (4.13 x 2.17 x 0.35 in);82 g (2.89 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~21.8% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Yellow, Black/Red;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c444-4510.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c444.jpg;Celkon C444;Released 2011;67g, 14.3mm thickness;Feature phone;microSDHC slot;5;N/A;42,940 hits;"1.8""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in);67 g (2.36 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.5% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Silver;;;Yes;No;;;About 20 EUR;Up to 400 h;Up to 5 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c2-4511.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c2.jpg;Celkon C2;Released 2011;75g, 9mm thickness;Feature phone;microSDHC slot;6;N/A;46,259 hits;"1.8""";160x228 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;99 x 56 x 9 mm (3.90 x 2.20 x 0.35 in);75 g (2.65 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 9.8 cm(~17.7% screen-to-body ratio);160 x 228 pixels (~155 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1000 mAh battery;Black, White, Gray;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c225-4512.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c225.jpg;Celkon C225;Released 2011;82g, 10mm thickness;Feature phone;microSDHC slot;6;N/A;47,261 hits;"2.2""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;111 x 44 x 10 mm (4.37 x 1.73 x 0.39 in);82 g (2.89 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.0 cm(~30.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~182 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Silver;;;Yes;No;;;About 30 EUR;Up to 500 h;Up to 4 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c111-4513.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c111.jpg;Celkon C111;Released 2011;82g, 11.4mm thickness;Feature phone;microSDHC slot;5;N/A;44,565 hits;"2.2""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;111 x 46 x 11.4 mm (4.37 x 1.81 x 0.45 in);82 g (2.89 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~29.8% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;White/Red, Black/Silver;;;Yes;No;;;;Up to 500 h;Up to 4 h;Black listAudio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c99-4514.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c99.jpg;Celkon C99;Released 2010;86g, 10mm thickness;Feature phone;microSDHC slot;3;N/A;44,439 hits;"2.8""";240x320 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;110 x 55 x 10 mm (4.33 x 2.17 x 0.39 in);86 g (3.03 oz);Dual SIM (Mini-SIM);TFT;2.8 inches, 24.3 cm(~40.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 800 mAh battery;Black/Red;;;Yes;No;;;About 40 EUR;Up to 200 h;Up to 5 h 50 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c3-4515.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c3.jpg;Celkon C3;Released 2011;129g, 13mm thickness;Feature phone;microSDHC slot;10;N/A;42,544 hits;"2.2""";220x176 pixels; ;;1300 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;117 x 61 x 13 mm (4.61 x 2.40 x 0.51 in);129 g (4.55 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~21.3% screen-to-body ratio);220 x 176 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1300 mAh battery;Black/White;;;Yes;No;;;;Up to 500 h;Up to 6 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c669-4516.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c669.jpg;Celkon C669;Released 2010;96g, 11mm thickness;Feature phone;microSDHC slot;4;N/A;44,035 hits;"2.4""";240x320 pixels; ;;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;115 x 46 x 11 mm (4.53 x 1.81 x 0.43 in);96 g (3.39 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~33.7% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1300 mAh battery;Black/Red;;;Yes;No;;;About 30 EUR;Up to 500 h;Up to 6 h 40 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c9-4517.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c9.jpg;Celkon C9;Released 2010;103g, 11mm thickness;Feature phone;microSDHC slot;9;N/A;57,055 hits;"2.4""";240x320 pixels; ;;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;109 x 60 x 11 mm (4.29 x 2.36 x 0.43 in);103 g (3.63 oz);Dual SIM (Mini-SIM);TFT;2.4 inches, 17.8 cm(~27.3% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;microSDHC (dedicated slot);;3.2 MP;;Yes;No;;Wi-Fi 802.11 b/g/n;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1050 mAh battery;Black, White;;;Yes;Yes;;;About 20 EUR;Up to 500 h;Up to 6 h;SNS sites shortcutsAudio/video player;Trackball;;
https://www.gsmarena.com/celkon_c11-4518.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c11.jpg;Celkon C11;Released 2011;75g, 12mm thickness;Feature phone;microSD slot;6;N/A;46,251 hits;"1.5""";128x160 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;98 x 50 x 12 mm (3.86 x 1.97 x 0.47 in);75 g (2.65 oz);Dual SIM (Mini-SIM);TFT;1.5 inches, 7.1 cm(~14.5% screen-to-body ratio);128 x 160 pixels (~137 ppi density);;;;microSD (dedicated slot);;No;;;;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 800 mAh battery;Gray, White;;;Yes;No;;;;Up to 150 h;Up to 5 h;SNS applicationsAudio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c333-4519.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c333.jpg;Celkon C333;Released 2011;88g, 16mm thickness;Feature phone;microSDHC slot;10;N/A;44,801 hits;"1.8""";176x220 pixels; ;;1200 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;110 x 46.5 x 16 mm (4.33 x 1.83 x 0.63 in);88 g (3.10 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~19.9% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;Yes;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1200 mAh battery;Black/Red;;;No;No;;;About 20 EUR;Up to 850 h;Up to 5 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c6-4520.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c6.jpg;Celkon C6;Released 2011;82g, 10mm thickness;Feature phone;microSDHC slot;1;N/A;46,640 hits;"2.0""";220x176 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;98 x 49 x 10 mm (3.86 x 1.93 x 0.39 in);82 g (2.89 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~26.2% screen-to-body ratio);220 x 176 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;Yes;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1000 mAh battery;Black;;;Yes;Yes;;;;Up to 400 h;Up to 6 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c509-4521.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c509.jpg;Celkon C509;Released 2010;106g, 14.3mm thickness;Feature phone;microSD slot;1;N/A;42,013 hits;"1.8""";128x160 pixels; ;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;108 x 46 x 14.3 mm (4.25 x 1.81 x 0.56 in);106 g (3.74 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.5% screen-to-body ratio);128 x 160 pixels (~114 ppi density);;;;microSD (dedicated slot);;Yes;;Yes;No;;No;No;No;;Stereo FM radio;Proprietary;;Removable Li-Ion 1800 mAh battery;Black/Red;;;No;No;;;;Up to 600 h;Up to 7 h 30 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c5-4522.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c5.JPG;Celkon C5;Released 2011;94g, 13mm thickness;Feature phone;microSDHC slot;10;N/A;48,610 hits;"2.0""";220x176 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;109 x 54 x 13 mm (4.29 x 2.13 x 0.51 in);94 g (3.32 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~21.4% screen-to-body ratio);220 x 176 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;;Yes;No;;;;Up to 400 h;Up to 6 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c7-4530.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c7.jpg;Celkon C7;Released 2011;102g, 11.5mm thickness;Feature phone;microSDHC slot;10;N/A;43,342 hits;"2.0""";220x176 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;;;2011;Discontinued;104 x 57 x 11.5 mm (4.09 x 2.24 x 0.45 in);102 g (3.60 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~21.2% screen-to-body ratio);220 x 176 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;VGA;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black, Red;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video player;;;
https://www.gsmarena.com/celkon_c22-4531.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c22.jpg;Celkon C22;Released 2011;75g, 15mm thickness;Feature phone;microSDHC slot;7;N/A;45,444 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;108 x 47 x 15 mm (4.25 x 1.85 x 0.59 in);75 g (2.65 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.1% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c347-4532.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c347.jpg;Celkon C347;Released 2011;69g, 11mm thickness;Feature phone;microSDHC slot;7;N/A;42,404 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;105 x 43 x 11 mm (4.13 x 1.69 x 0.43 in);69 g (2.43 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~22.6% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;VGA;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Red;;;Yes;No;;;;Up to 400 h;Up to 5 h 20 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c357-4533.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c357.jpg;Celkon C357;Released 2010;80g, 14mm thickness;Feature phone;microSDHC slot;5;N/A;41,513 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;105 x 43 x 14 mm (4.13 x 1.69 x 0.55 in);80 g (2.82 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~22.6% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;VGA;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Blue;;;Yes;No;;;;Up to 400 h;Up to 5 h 20 min;Black/white listAudio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c367-4534.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c367.jpg;Celkon C367;Released 2010;86g, 12mm thickness;Feature phone;microSDHC slot;6;N/A;40,436 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;103 x 44 x 12 mm (4.06 x 1.73 x 0.47 in);86 g (3.03 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~22.5% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;VGA;;Yes;No;;No;2.0;No;;Stereo FM radio, WFM;microUSB;;Removable Li-Ion 1000 mAh battery;Black;;;Yes;No;;;About 30 EUR;Up to 400 h;Up to 5 h;Black/white listAudio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c409-4535.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c409.jpg;Celkon C409;Released 2011;86g, 16mm thickness;Feature phone;microSDHC slot;10;N/A;45,698 hits;"1.8""";176x220 pixels; ;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2011;Discontinued;110 x 44 x 16 mm (4.33 x 1.73 x 0.63 in);86 g (3.03 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~21.1% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio, WFM;microUSB;;Removable Li-Ion 1800 mAh battery;Black/Red;;;Yes;No;;;;Up to 600 h;Up to 7 h 30 min;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c449-4536.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c449.jpg;Celkon C449;Released 2010;89g, 11mm thickness;Feature phone;microSDHC slot;7;N/A;39,075 hits;"1.8""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;110 x 46 x 11 mm (4.33 x 1.81 x 0.43 in);89 g (3.14 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.2% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1000 mAh battery;Black/Silver, White/Silver;;;Yes;No;;;;Up to 400 h;Up to 5 h;Audio/video playerMobile tracker;;;
https://www.gsmarena.com/celkon_c517-4537.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c517.jpg;Celkon C517;Released 2010;106g, 14mm thickness;Feature phone;microSDHC slot;5;N/A;41,814 hits;"1.8""";176x220 pixels; ;;1800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;108 x 46 x 14 mm (4.25 x 1.81 x 0.55 in);106 g (3.74 oz);Dual SIM (Mini-SIM);TFT;1.8 inches, 10.2 cm(~20.5% screen-to-body ratio);176 x 220 pixels (~157 ppi density);;;;microSDHC (dedicated slot);;VGA;;Yes;No;;No;2.0;No;;Stereo FM radio;microUSB;;Removable Li-Ion 1800 mAh battery;Black;;;Yes;No;;;;Up to 600 h;Up to 7 h 30 min;Audio/video playerBlacklist;Flashlight;;
https://www.gsmarena.com/celkon_c567-4538.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c567.jpg;Celkon C567;Released 2010;80g, 20mm thickness;Feature phone;microSDHC slot;4;N/A;43,150 hits;"2.0""";176x220 pixels; ;;;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;105 x 45 x 20 mm (4.13 x 1.77 x 0.79 in);80 g (2.82 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~26.6% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;microSDHC (dedicated slot);;VGA;;Yes;No;;No;2.0;No;;WFM;microUSB;Accelerometer;Removable Li-Ion battery;Black;;;Yes;No;;;About 30 EUR;;;Audio/video player;Flashlight;;
https://www.gsmarena.com/celkon_c747-4539.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c747.jpg;Celkon C747;Released 2010;128g, 13mm thickness;Feature phone;microSDHC slot;5;N/A;41,035 hits;"2.2""";176x220 pixels; ;;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;112 x 47 x 13 mm (4.41 x 1.85 x 0.51 in);128 g (4.52 oz);Dual SIM (Mini-SIM);TFT;2.2 inches, 15.2 cm(~28.9% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;microSDHC (dedicated slot);;2 MP;;Yes;No;;No;2.0;No;;WFM;microUSB;Accelerometer;Removable Li-Ion 1500 mAh battery;Black/Gray;;;Yes;No;;;About 50 EUR;Up to 550 h;Up to 6 h 40 min;Audio/video player;;;
https://www.gsmarena.com/celkon_c867-4540.php;https://fdn2.gsmarena.com/vv/bigpic/celkon-c867.jpg;Celkon C867;Released 2010;100g, 16mm thickness;Feature phone;microSDHC slot;4;N/A;46,081 hits;"2.0""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;2010;Discontinued;110 x 44 x 16 mm (4.33 x 1.73 x 0.63 in);100 g (3.53 oz);Dual SIM (Mini-SIM);TFT;2.0 inches, 12.4 cm(~25.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~200 ppi density);;;;microSDHC (dedicated slot);;1.3 MP;;Yes;No;;No;2.0;No;;Stereo FM radio, WFM;microUSB;Accelerometer;Removable Li-Ion 1000 mAh battery;Black;;;Yes;No;;;About 70 EUR;Up to 400 h;Up to 5 h;Audio/video playerBlacklist;Flashlight;;
